Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	0be4885c-271b-4523-9b58-735fed2be17f
Plate Name	ATM_ATR100324
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Intensity Nucleus Alexa 488 Mean	full nuclei -  Area [µm²]	full nuclei -  Roundness	full nuclei -  Width [µm]	full nuclei -  Length [µm]	full nuclei -  Ratio Width to Length	full nuclei - Number of Spots H2AX- per Cell 	
2	2	1	0	88	1	366	218	[351,196,395,276]	-1664.14	-878.23					1	878	0.052719	21	0.0105	5337.64	177.388	0.765395	8.01339	24.5819	0.325987	21	
2	2	1	0	88	2	245	149	[214,113,278,181]	-1702.39	-852.29					3	1468	0.0353102	39	0.0129697	5803.47	266.703	0.92855	13.9434	22.9627	0.607218	39	
2	2	1	0	88	3	270	463	[238,438,314,490]	-1692.95	-946.37					4	1387	0.0357391	37	0.0123169	4614.68	266.437	0.933666	14.3075	22.6653	0.631253	37	
2	2	1	0	88	4	70	740	[45,714,101,766]	-1753.98	-1028.36					5	1054	0.049114	25	0.0111957	6538.53	198.054	0.941021	13.8156	17.2347	0.801611	25	
2	2	1	0	86	1	263	537	[226,508,300,571]	-1050.83	-968.56					1	1088	0.0593500677952	37	0.01052931	6061.21542402	311.670719143	0.862076153047	16.7201522367	22.7297724408	0.735605791051	37	
2	2	1	0	83	1	451	422	[422,394,488,448]	-25.26	-933.36					1	1077	0.0777027	24	0.00923788	3012.17	230.427	0.914696	13.3851	20.9933	0.63759	24	
2	2	1	0	83	2	120	501	[85,464,158,548]	-124.22	-958.68					2	1671	0.0299599	49	0.0106522	2288.47	407.992	0.950421	19.4015	26.1213	0.742745	49	
2	2	1	0	94	1	419	817	[398,800,467,836]	-32.86	-1374.06					1	756	0.0663921119217	34	0.01948424	6984.31289398	154.771031561	0.792391365737	8.79438279698	21.2369723489	0.4141071831	34	
2	2	1	0	26	1	359	509	[321,478,403,541]	-1022.08	655.12					1	1466	0.0473127	48	0.0131977	4505.84	322.58	0.879291	17.0563	24.6018	0.693294	48	
2	2	1	0	26	2	573	532	[547,505,600,563]	-958.24	647.76					2	923	0.0426445	33	0.0141753	3500.62	206.48	0.956922	13.9561	17.3655	0.803668	33	
2	2	1	0	26	3	897	621	[866,597,926,646]	-862.31	621.28					3	1087	0.0444561	23	0.0100656	8116.69	202.666	0.908017	13.5955	18.0271	0.754173	23	
2	2	1	0	67	1	128	818	[104,789,154,862]	-1736.56	-730.73					1	928	0.0621963	38	0.0163934	4196.91	205.593	0.873447	10.4193	23.5877	0.441726	38	
2	2	1	0	67	2	678	865	[645,834,712,903]	-1573.86	-743.5					2	735	0.0165378	13	0.00491122	4858.89	234.773	0.842281	11.1273	27.1731	0.409497	13	
2	2	1	0	67	3	266	38	[245,16,285,94]	-1696.38	-500.84					3	882	0.0355473	13	0.00541667	8194.67	212.866	0.851686	10.9829	23.323	0.470905	13	
2	2	1	0	67	4	903	48	[874,20,942,78]	-1504.62	-499.55					4	1204	0.0267558	27	0.00869845	10295.4	275.306	0.907023	16.0378	21.7242	0.738248	27	
2	2	1	0	67	5	934	149	[905,120,965,180]	-1496.71	-530					5	1205	0.0353134	27	0.00990826	6000.86	241.691	0.952268	14.9027	19.775	0.753611	27	
2	2	1	0	67	6	513	223	[484,194,549,252]	-1621.86	-551.89					6	767	0.0408578	19	0.00638441	11723.1	263.953	0.917505	16.082	20.0777	0.800989	19	
2	2	1	0	67	7	642	261	[591,215,689,308]	-1583.95	-562.61					7	2736	0.0485511	77	0.0109328	5482.7	624.672	0.858185	25.5775	32.2316	0.793554	77	
2	2	1	0	67	8	540	429	[501,400,579,463]	-1614.49	-613.75					8	1317	0.0372678	48	0.0134907	7791.28	315.573	0.931554	16.0268	24.1304	0.664174	48	
2	2	1	0	67	9	1026	500	[965,458,1066,538]	-1470.72	-633.93					9	1552	0.0165599	35	0.00656045	10517.9	473.182	0.80899	19.2085	30.5606	0.628539	35	
2	2	1	0	67	10	549	967	[504,941,583,994]	-1612.93	-772.21					10	1259	0.0530119	54	0.0177749	7590.1	269.452	0.890694	14.208	23.6196	0.601535	54	
2	2	1	0	40	1	534	689	[500,651,567,728]	-1.69	278.32					1	1433	0.0292240528706	36	0.009777295	3714.64149919	326.571311293	0.914231858667	15.7363798409	25.3143073471	0.621639755935	36	
2	2	1	0	72	1	895	50	[852,11,951,89]	108.66	-500.35					2	1785	0.0599553	56	0.00974761	4274.03	509.547	0.898093	21.8118	29.6995	0.734416	56	
2	2	1	0	72	2	260	129	[225,99,294,161]	-83.2	-523.82					3	1164	0.0766401	36	0.0109522	4262.31	291.537	0.921092	16.6137	21.1533	0.785397	36	
2	2	1	0	72	3	102	136	[67,102,133,174]	-130.5	-526.3					4	1250	0.0370473	39	0.011162	3661.18	309.897	0.892042	15.7364	23.6046	0.666667	39	
2	2	1	0	72	4	945	201	[910,167,979,237]	120.79	-545.42					5	1324	0.0245145	30	0.00791139	3348.13	336.328	0.891207	19.227	21.6096	0.889743	30	
2	2	1	0	72	5	242	257	[204,223,283,293]	-88.06	-561.73					6	1882	0.0512417	65	0.0148912	3052.32	387.149	0.895747	19.5381	24.1102	0.810369	65	
2	2	1	0	72	6	109	437	[87,409,131,488]	-128.15	-617.86					7	1182	0.0500374	30	0.0118812	4512.15	223.952	0.819482	11.7929	23.9811	0.491758	30	
2	2	1	0	72	7	220	443	[192,415,252,490]	-95.12	-618.44					8	1378	0.0373767	47	0.0155167	3376.03	268.654	0.817008	15.5891	22.4964	0.692962	47	
2	2	1	0	72	8	457	547	[421,509,487,582]	-24.99	-647.88					9	1217	0.0863408	38	0.0116457	3896.8	289.409	0.906808	13.9051	24.8636	0.559258	38	
2	2	1	0	72	9	898	1009	[869,983,930,1035]	106.65	-785.78					10	1040	0.0371537	42	0.017842	9637.47	208.786	0.893029	13.3851	19.0625	0.702171	42	
2	2	1	0	72	10	959	1029	[931,999,987,1061]	125.05	-791.78					11	1075	0.0368904	29	0.0127697	5701.34	201.424	0.950163	11.4417	21.3536	0.535821	29	
2	2	1	0	95	1	400	614	[358,570,442,665]	281.06	-1315.04					2	2901	0.0447920781355	61	0.009633607	2430.26531901	561.610413663	0.921807878284	23.8401165629	29.3691872325	0.811739064283	61	
2	2	1	0	57	1	675	604	[640,578,694,670]	1329.28	-348.06					1	1187	0.0344943559291	28	0.01044386	3632.7926147	237.788616398	0.732261596425	9.8594434417	29.9966771339	0.328684520546	28	
2	2	1	0	100	1	821	899	[792,875,841,957]	1696.58	-1726.47					2	1298	0.0692112	50	0.0181225	4391.99	244.707	0.857606	11.1909	25.7106	0.435263	50	
2	2	1	0	100	2	978	584	[949,554,1002,637]	1744.11	-1630.84					4	1232	0.0352527	30	0.00979752	2238.28	271.581	0.854688	13.0088	26.3983	0.492789	30	
2	2	1	0	100	3	906	821	[867,784,941,873]	1722.34	-1700.46					5	1598	0.0296325	46	0.0101188	3891.19	403.203	0.866076	17.2836	28.9433	0.597152	46	
2	2	1	0	100	4	876	896	[845,868,908,949]	1713.79	-1724.08					6	1514	0.0337754	46	0.0133333	5888.86	305.994	0.866698	14.2951	25.1738	0.567858	46	
2	2	1	0	104	1	686	186	[656,162,717,216]	367.14	-1510.01					1	809	0.0441060921909	16	0.006794055	4785.22165605	208.874372106	0.887330825521	12.6352365079	19.8377237093	0.636929755298	16	
2	2	1	0	78	1	848	275	[826,242,870,323]	1706.57	-892.27					1	1237	0.0351895	38	0.0134323	10792.8	250.915	0.844928	11.9126	24.4318	0.487587	38	
2	2	1	0	78	2	192	862	[163,815,220,910]	1511.08	-1064.98					2	1615	0.0277445	47	0.0109736	2207.47	379.876	0.869146	15.6346	28.7958	0.542946	47	
2	2	1	0	78	3	134	891	[103,855,164,940]	1493.58	-1075.18					3	1489	0.0268128	32	0.00798005	2151.55	355.663	0.920117	16.7837	25.5254	0.657529	32	
2	2	1	0	52	1	63	35	[44,11,81,71]	503.89	148.89					2	642	0.0348393	15	0.00838457	9866.11	158.674	0.865003	10.1432	18.8096	0.539258	15	
2	2	1	0	52	2	413	380	[388,328,438,405]	607.76	51.29					3	1180	0.0667388	44	0.0146569	4173.64	266.259	0.803958	12.5082	22.3441	0.559801	44	
2	2	1	0	52	3	623	45	[595,18,653,77]	670.85	146.94					4	983	0.0268349	23	0.00883935	8051.48	230.782	0.939671	15.6686	17.7319	0.883639	23	
2	2	1	0	52	4	71	246	[34,214,110,279]	506.73	87.58					5	1585	0.0362303	54	0.0139715	3879.7	342.802	0.97101	18.5317	22.6829	0.816989	54	
2	2	1	0	52	5	766	282	[732,257,797,317]	713.7	76.01					6	1052	0.0584277	31	0.0119737	4597	229.629	0.811939	12.2792	20.8471	0.589015	31	
2	2	1	0	52	6	456	301	[426,271,492,332]	621.96	70.94					7	1098	0.028845	28	0.00933956	2806.3	265.905	0.904994	15.0684	21.0756	0.71497	28	
2	2	1	0	52	7	752	329	[719,280,787,357]	708.67	64.06					8	1035	0.0524001	41	0.0130117	4010.74	279.475	0.77219	13.8156	26.2094	0.527121	41	
2	2	1	0	52	8	351	334	[314,297,392,404]	590.98	56.75					9	2498	0.0543883	116	0.0185897	4488.24	553.451	0.847463	20.719	33.9144	0.610923	116	
2	2	1	0	52	9	609	481	[576,437,642,520]	666.77	17.98					10	1822	0.0412448	74	0.0172093	4600.71	381.384	0.937965	18.3972	25.1191	0.732398	74	
2	2	1	0	52	10	157	494	[119,456,194,551]	531.1	10.86					11	2373	0.0435008	84	0.0155153	4701.97	480.189	0.894709	18.5317	28.0722	0.660144	84	
2	2	1	0	52	11	38	661	[10,633,68,696]	496.73	-37.17					12	1198	0.0284886	35	0.0121401	3972.11	255.705	0.958455	16.082	19.2569	0.835129	35	
2	2	1	0	52	12	793	905	[771,871,815,932]	721.1	-108.01					13	957	0.0285001	31	0.0148254	4127.79	185.459	0.939647	12.1485	19.1183	0.635441	31	
2	2	1	0	50	1	412	380	[372,323,468,422]	-359.35	48.55					2	2322	0.0211114	68	0.0100221	6663.43	601.789	0.909897	20.9828	32.0785	0.654108	68	
2	2	1	0	50	2	829	416	[798,389,875,445]	-234.48	36.55					3	1236	0.0271492	29	0.00844005	4412.02	304.753	0.888345	15.6346	23.1244	0.676109	29	
2	2	1	0	50	3	1041	472	[995,440,1077,507]	-174.96	19.34					4	1664	0.0340216	49	0.0115348	3878.55	376.772	0.908377	17.958	25.7106	0.698468	49	
2	2	1	0	80	1	36	90	[12,70,101,114]	824.43	-835.99					1	1111	0.0285618941927	29	0.0104279	4964.01654081	246.658016487	0.799186758041	11.441693289	27.4523755912	0.416783358184	29	
2	2	1	0	44	1	397	74	[367,51,428,106]	-1334.31	460.35					1	832	0.0268304594854	21	0.009584664	9889.45367412	194.328555959	0.886271699965	11.316984461	20.3301265163	0.556660798544	21	
2	2	1	0	60	1	301	135	[263,99,347,173]	253.38	-202.72					1	1753	0.0680559496244	50	0.01048658	3172.40394295	422.892996264	0.873841186009	20.5643622868	25.242379096	0.814676073465	50	
2	2	1	0	62	1	467	307	[446,288,499,327]	-342.55	-253.75					2	854	0.0384079	10	0.0056243	5126.38	157.698	0.849129	10.7873	16.9231	0.637431	10	
2	2	1	0	62	2	327	48	[296,22,363,75]	-385.48	-177.03					4	1211	0.0279623	35	0.012599	6006.87	246.392	0.926587	14.4064	20.9828	0.686581	35	
2	2	1	0	62	3	463	139	[433,107,496,174]	-345.15	-204.02					5	1143	0.0397593	33	0.0103383	4549.89	283.111	0.890365	16.4743	20.9828	0.785136	33	
2	2	1	0	62	4	350	136	[320,108,396,168]	-376.82	-203.24					6	1046	0.0236563	30	0.00890472	4532.9	298.81	0.892975	15.2207	22.8698	0.665535	30	
2	2	1	0	62	5	519	316	[496,293,546,338]	-328.64	-256.35					7	540	0.0217142	10	0.00564972	4770.78	156.988	0.853224	11.7326	17.2887	0.678627	10	
2	2	1	0	62	6	785	386	[761,361,811,422]	-249.08	-278.79					8	697	0.0355108	20	0.00808407	3149.18	219.429	0.950376	14.3075	19.0625	0.750559	20	
2	2	1	0	62	7	696	613	[666,584,723,646]	-277.16	-345.59					10	633	0.0533105	15	0.00587314	3502.88	226.524	0.917598	13.5825	20.0777	0.676495	15	
2	2	1	0	102	1	263	172	[236,146,289,211]	886.42	-1506.2					1	785	0.0343596712367	12	0.004691165	3331.31469898	226.879254288	0.930542134544	14.2951382666	20.3432103704	0.702698247048	12	
2	2	1	0	35	1	935	964	[880,944,979,992]	1730.82	194.45					1	1296	0.0485555	33	0.0103189	2422.03	283.643	0.748051	11.3326	29.4416	0.38492	33	
2	2	1	0	35	2	77	961	[54,939,103,1005]	1477.6	194.39					2	1216	0.0799413	18	0.00784314	6661.75	203.553	0.845981	11.5035	20.0777	0.572951	18	
2	2	1	0	45	1	822	141	[779,119,854,164]	-1531.76	441.03					1	1004	0.0359319353487	29	0.01137701	4660.6885053	226.08100828	0.799860214201	11.9720301305	22.5338224702	0.531291579416	29	
2	2	1	0	28	1	536	737	[509,704,558,773]	-324.43	586.13					1	1088	0.040207628074	26	0.01187215	5943.62191781	194.239861959	0.839547774685	10.1955563383	22.2486228561	0.458255614484	26	
2	2	1	0	42	1	156	73	[127,51,178,115]	-761.36	459.54					1	815	0.0378531	22	0.0114643	3841.05	170.204	0.837889	9.30405	22.2267	0.418598	22	
2	2	1	0	42	2	911	495	[891,458,937,552]	-533.68	333.98					2	966	0.0696244	32	0.0125049	4138.91	226.968	0.704675	10.7873	29.2966	0.368211	32	
2	2	1	0	42	3	902	541	[879,493,933,563]	-538.27	324.53					3	627	0.0584995	13	0.00738636	2999.07	156.101	0.669438	8.27477	24.5458	0.337115	13	
2	2	1	0	42	4	733	148	[706,104,760,183]	-587.94	440.42					5	1327	0.047646	23	0.00700579	5221.45	291.182	0.86539	15.5321	23.6477	0.656813	23	
2	2	1	0	48	1	503	955	[481,915,533,1010]	-978.79	-126					1	971	0.0265534723313	26	0.008810572	9661.08776686	261.735996639	0.804696731256	11.190885991	30.2557561999	0.369876261463	26	
2	2	1	0	3	1	510	554	[482,529,534,579]	-1300.87	1287.17					1	760	0.0615312	22	0.0126874	6336.83	153.795	0.917774	9.76907	18.7718	0.520411	22	
2	2	1	0	3	2	387	700	[344,673,414,729]	-1338.33	1244.52					2	1221	0.0328306	37	0.0133719	9842.68	245.416	0.869373	13.7512	22.1347	0.621251	37	
2	3	1	0	32	1	326	427	[296,400,354,463]	905.57	678.3					2	1014	0.0414827	34	0.012913	5224.77	233.531	0.844758	14.3447	18.9529	0.756862	34	
2	3	1	0	32	2	299	475	[272,443,337,503]	898.4	664.84					3	1200	0.0378725	43	0.0153352	4634.62	248.698	0.892077	14.7471	19.9358	0.739729	43	
2	3	1	0	32	3	641	688	[586,656,677,727]	996.8	601.46					4	1693	0.0502888	55	0.0120799	2870.79	403.824	0.792586	17.0563	27.0406	0.630765	55	
2	3	1	0	32	4	598	736	[567,703,653,770]	988.66	586.61					5	1496	0.0652473	48	0.0119552	4552.46	356.106	0.784155	17.3143	25.6398	0.675291	48	
2	3	1	0	50	1	740	585	[689,537,789,632]	-263.28	-13.33					1	3188	0.0410182	119	0.0168818	3065.59	625.204	0.918971	25.7847	30.072	0.857432	119	
2	3	1	0	50	2	240	864	[198,820,284,915]	-412.41	-97.81					2	2580	0.0338396	76	0.0128574	4567.51	524.27	0.940433	20.8045	30.0484	0.692366	76	
2	3	1	0	50	3	210	1003	[184,976,239,1041]	-420.34	-139.18					3	1222	0.0358164	40	0.0144928	4267.03	244.795	0.894876	13.9434	20.0135	0.696696	40	
2	3	1	0	50	4	264	1026	[236,981,291,1056]	-405.52	-142.77					4	1442	0.0380105	44	0.0141071	4364	276.637	0.835565	14.0574	22.8291	0.615767	44	
2	3	1	0	50	5	522	1016	[493,994,546,1038]	-328.95	-141.58					5	526	0.0493556	18	0.00974026	3886.65	163.907	0.959691	12.0606	16.0102	0.753309	18	
2	3	1	0	7	1	336	155	[314,121,356,212]	-60.35	1403.02					1	1351	0.0365715	38	0.0122069	4662.48	276.104	0.825579	11.5035	27.0406	0.425418	38	
2	3	1	0	7	2	678	703	[655,682,724,726]	44.41	1242.54					2	715	0.0203629	14	0.00617012	13834.7	201.247	0.81389	11.5651	20.5493	0.562797	14	
2	3	1	0	7	3	843	98	[809,66,877,131]	90.59	1423.15					4	1357	0.0354726	43	0.0127748	4994.11	298.544	0.923065	17.0563	20.9002	0.816082	43	
2	3	1	0	7	4	214	201	[187,173,239,238]	-97.3	1391.25					5	938	0.063034	38	0.0148728	4146.7	226.613	0.905968	14.0574	19.3672	0.725836	38	
2	3	1	0	7	5	895	430	[864,406,922,457]	105.52	1323.21					6	952	0.0478551	37	0.0177373	8011.1	185.016	0.945317	12.7331	17.9185	0.710614	37	
2	3	1	0	7	6	806	531	[766,498,842,564]	78.93	1294.04					7	1222	0.0528852	43	0.0123705	3894.27	308.3	0.777774	14.7351	24.7205	0.596068	43	
2	3	1	0	7	7	90	553	[63,526,150,579]	-129.27	1287.76					8	1256	0.0626838	58	0.0161066	5112.36	319.387	0.838794	14.208	25.9253	0.548036	58	
2	3	1	0	7	8	928	635	[896,602,976,673]	118.15	1262.41					9	1851	0.0505696	62	0.0150194	3557.35	366.129	0.859189	17.1496	25.9715	0.660325	62	
2	3	1	0	7	9	853	664	[823,636,885,694]	93.06	1254.08					10	1176	0.0437017	35	0.0124113	5827.26	250.117	0.889589	15.5321	18.7079	0.830244	35	
2	3	1	0	7	10	127	976	[102,951,155,1003]	-122.61	1161.44					11	768	0.0609677	26	0.0118505	4913.01	194.595	0.938247	14.208	16.3147	0.87087	26	
2	3	1	0	61	1	804	659	[761,617,852,702]	79.64	-358.81					1	2831	0.042272	89	0.0144481	4133.92	546.355	0.91127	24.4426	27.3034	0.895225	89	
2	3	1	0	61	2	795	879	[754,841,840,917]	76.67	-424.14					3	2182	0.0541228	75	0.0158128	4004.2	420.676	0.859452	19.0974	27.4378	0.696023	75	
2	3	1	0	61	3	955	984	[914,931,997,1030]	124.45	-455.11					4	2704	0.0308866	101	0.0160982	4166.48	556.466	0.860082	22.1347	31.574	0.701041	101	
2	3	1	0	61	4	1033	960	[1005,932,1060,993]	146.82	-449.13					5	868	0.0585533	29	0.0108859	5963.05	236.281	0.965062	15.4978	18.1667	0.853089	29	
2	3	1	0	61	5	730	1037	[698,1010,758,1065]	56.17	-471.29					6	1159	0.0303221	35	0.0128582	6060.23	241.425	0.915839	15.2207	18.8096	0.809198	35	
2	3	1	0	64	1	343	574	[321,543,364,614]	-1027.2	-334.48					1	1082	0.0348635	35	0.0152373	5370	203.73	0.868857	11.317	21.7426	0.520499	35	
2	3	1	0	64	2	244	186	[201,162,270,212]	-1058.26	-216.91					4	1061	0.032801	21	0.00824823	3853.55	225.815	0.854142	12.2792	21.1092	0.581701	21	
2	3	1	0	64	3	203	258	[169,233,232,285]	-1069.06	-238.78					5	769	0.0381008	31	0.0125965	7203.74	218.276	0.934755	13.7512	19.5948	0.701778	31	
2	3	1	0	64	4	945	275	[918,245,974,314]	-847.54	-245.63					6	1312	0.0346223	34	0.0118923	7790.79	253.576	0.936055	15.5321	21.0018	0.739563	34	
2	3	1	0	64	5	555	350	[531,327,594,377]	-962.85	-266.38					7	912	0.0609983	28	0.012844	9832.29	193.353	0.871683	12.1485	19.5857	0.620274	28	
2	3	1	0	64	6	1031	506	[1004,475,1060,547]	-822.01	-314.41					8	951	0.0224589	24	0.00816882	3710.54	260.583	0.829799	13.8924	22.0323	0.630546	24	
2	3	1	0	74	1	139	290	[101,253,176,334]	526.24	-572.26					1	1630	0.0226558	41	0.00876818	4089.7	414.733	0.936067	20.2514	24.2715	0.834372	41	
2	3	1	0	74	2	267	914	[230,871,303,977]	565.08	-760.36					2	2128	0.0253212	61	0.0104274	4299.53	518.86	0.892289	19.6648	31.4234	0.625802	61	
2	3	1	0	33	1	382	255	[337,230,412,281]	1243.01	730.32					2	1197	0.0408009	39	0.0132203	3994.94	261.647	0.870671	13.6995	23.6702	0.578765	39	
2	3	1	0	33	2	542	343	[505,306,581,385]	1293.27	702.96					3	1830	0.0438147	71	0.0160852	4796.35	391.495	0.93305	19.0322	24.4445	0.778591	71	
2	3	1	0	33	3	220	454	[187,423,256,486]	1196.97	671.33					4	1213	0.027241	32	0.010133	5533.39	280.096	0.921398	14.7952	22.9839	0.643717	32	
2	3	1	0	33	4	407	526	[373,494,440,559]	1251.86	649.68					5	1472	0.0289087	42	0.012995	4848.59	286.659	0.891687	16.4743	21.0861	0.781289	42	
2	3	1	0	106	1	994	264	[970,240,1025,292]	-186.59	-1533.4					1	884	0.0454732992087	15	0.007032349	5548.899203	189.184303908	0.923168435047	13.2251491396	17.5811999908	0.752232449803	15	
2	3	1	0	8	1	487	345	[448,330,530,365]	308.34	1348.71					1	753	0.0370121	24	0.0137931	6466.74	154.328	0.644426	7.76607	25.0678	0.309802	24	
2	3	1	0	8	2	881	383	[842,364,917,411]	424.14	1337.36					2	971	0.0371074	37	0.0173302	6800.02	189.362	0.733491	9.62271	24.9757	0.385283	37	
2	3	1	0	8	3	296	757	[254,734,318,779]	247.46	1227.31					3	669	0.0382638	15	0.00704556	3715.51	188.83	0.81502	11.1909	18.9529	0.590459	15	
2	3	1	0	8	4	337	126	[285,87,376,172]	261.04	1412.78					4	1872	0.0299434	55	0.0110619	4505.32	440.987	0.946241	18.5508	28.7881	0.644391	55	
2	3	1	0	8	5	54	480	[15,443,99,519]	179.15	1309.04					5	1925	0.0485218	78	0.0165746	4430.69	417.394	0.908512	20.2602	25.0324	0.809358	78	
2	3	1	0	8	6	89	794	[58,763,146,824]	191.72	1217.05					7	1288	0.0626281	39	0.00929014	5008.63	372.337	0.867523	17.345	27.0488	0.64125	39	
2	3	1	0	38	1	351	908	[308,861,393,954]	589.39	213.42					3	2166	0.0618078846538	48	0.008071297	3479.68118379	527.463223318	0.875092780555	22.3896961358	28.7835137249	0.777865286003	48	
2	3	1	0	88	1	198	43	[150,21,223,73]	-1718.98	-822.57					1	955	0.0253246725981	41	0.01746167	5577.91482112	208.2535141	0.885806997961	11.732565337	22.9549789656	0.511112005574	41	
2	3	1	0	23	1	42	94	[14,66,70,121]	-1762.73	1101.75					3	672	0.0626655	27	0.0116029	4606.33	206.391	0.956687	13.4776	18.5747	0.725588	27	
2	3	1	0	23	2	152	129	[127,105,183,156]	-1728.79	1090.83					4	753	0.0493788	31	0.0144455	6086.16	190.337	0.960804	12.5648	18.4381	0.68146	31	
2	3	1	0	23	3	630	158	[601,127,666,191]	-1586.95	1082.34					5	1371	0.0366526	37	0.0123539	6728.66	265.639	0.915336	14.7952	22.8057	0.648747	37	
2	3	1	0	23	4	154	219	[118,185,189,256]	-1729.35	1063.86					6	1701	0.0593565	53	0.0137057	5021.7	342.98	0.930129	18.9201	21.5026	0.879897	53	
2	3	1	0	23	5	994	233	[959,200,1031,268]	-1479.2	1060.08					7	1387	0.0271454	46	0.0122765	7212.66	332.336	0.918461	18.4742	22.5653	0.818698	46	
2	3	1	0	23	6	910	227	[883,204,937,253]	-1503.97	1061.4					8	834	0.0296189	21	0.0105369	8788.18	176.767	0.94181	13.0632	16.4743	0.792943	21	
2	3	1	0	23	7	892	269	[868,238,918,295]	-1509.74	1049.59					9	920	0.038094	17	0.00912997	7219.44	165.148	0.865874	11.3795	17.0407	0.667786	17	
2	3	1	0	23	8	592	279	[560,246,625,323]	-1598.7	1045.14					10	1868	0.0401046	62	0.0161964	3947.7	339.521	0.919873	17.958	24.1102	0.744833	62	
2	3	1	0	23	9	440	345	[416,322,465,369]	-1643.88	1026.49					12	608	0.0804182	21	0.0116667	5283.72	159.649	0.976427	12.6633	14.8699	0.851605	21	
2	3	1	0	23	10	387	394	[360,371,411,432]	-1660.09	1009.85					13	957	0.0329914	26	0.0116801	7374.08	197.433	0.853174	11.4417	18.9412	0.604065	26	
2	3	1	0	23	11	344	405	[318,376,371,437]	-1672.66	1007.89					14	1011	0.0300547	28	0.0114707	5888.67	216.502	0.833507	14.3075	18.4597	0.775067	28	
2	3	1	0	23	12	847	446	[820,418,875,483]	-1522.83	995.4					15	944	0.0258651	24	0.00880734	4333.65	241.691	0.893824	15.1623	19.4699	0.778754	24	
2	3	1	0	23	13	701	468	[669,435,734,501]	-1566.52	989.95					16	1528	0.0410654	48	0.0151899	5995.95	280.273	0.890285	15.6686	21.3203	0.734913	48	
2	3	1	0	23	14	968	517	[926,480,1004,551]	-1487.35	975.27					17	1583	0.0278461	58	0.0147959	5144.31	347.68	0.922618	16.4743	26.0465	0.632497	58	
2	3	1	0	23	15	723	567	[693,541,749,597]	-1560.32	960.29					18	1137	0.0621176	45	0.019198	7713.72	207.899	0.915163	13.7124	18.7529	0.731217	45	
2	3	1	0	23	16	792	603	[762,578,845,628]	-1536.28	949.44					19	711	0.0119067	18	0.00576553	14412.7	276.903	0.768018	13.1848	25.2318	0.522548	18	
2	3	1	0	23	17	979	607	[952,576,1006,652]	-1483.31	946.49					20	1283	0.0307241	27	0.00857415	3932.5	279.297	0.868612	14.9265	22.6418	0.659244	27	
2	3	1	0	23	18	845	817	[815,787,876,847]	-1523.84	885.49					21	868	0.0335384	32	0.0123219	5663.31	230.338	0.874794	14.4923	18.8025	0.770765	32	
2	3	1	0	23	19	774	943	[741,900,819,977]	-1544.54	848.67					23	817	0.0114707	27	0.00684411	12423	349.898	0.713266	15.3714	28.6677	0.536193	27	
2	3	1	0	23	20	438	955	[407,906,474,1003]	-1643.91	845.34					24	1758	0.0522483	73	0.0168513	7338.43	384.222	0.854322	15.3136	28.8205	0.531345	73	
2	3	1	0	23	21	858	981	[827,952,900,1010]	-1518.06	837.35					25	1465	0.0344013	46	0.0135334	5466.66	301.471	0.882843	16.5173	21.7426	0.759678	46	
2	3	1	0	39	1	175	206	[147,178,209,235]	215.34	422.08					2	1201	0.0897965	46	0.0160446	3314.69	254.286	0.955421	16.082	19.358	0.830769	46	
2	3	1	0	39	2	48	282	[19,255,82,309]	177.38	399.59					3	904	0.0518953	39	0.0143382	4705.25	241.248	0.921255	15.5891	18.8072	0.828892	39	
2	3	1	0	39	3	367	471	[334,444,393,512]	271.79	342.57					4	1132	0.0279152	34	0.0124588	5597.91	242.046	0.911442	13.7124	21.0587	0.651153	34	
2	3	1	0	39	4	167	686	[133,652,200,724]	211.83	278.76					5	1467	0.073237	43	0.0114149	3467.26	334.11	0.916344	18.9201	21.986	0.860552	43	
2	3	1	0	39	5	376	760	[347,720,404,791]	274.12	258.09					6	1391	0.0386185	33	0.0102836	6447.75	284.619	0.908527	16.2029	21.3536	0.758791	33	
2	3	1	0	93	1	532	238	[510,207,569,280]	-323.01	-1204.11					1	1057	0.037653	40	0.0168848	3228.27	210.116	0.731326	10.7214	22.7298	0.471688	40	
2	3	1	0	93	2	571	214	[545,187,598,258]	-313.17	-1196.89					2	1138	0.0579699	32	0.0117994	3566.12	240.538	0.819684	12.7471	21.3972	0.595736	32	
2	3	1	0	70	1	615	323	[595,291,636,355]	-623.42	-581.54					1	499	0.050049	19	0.00892019	4300.36	188.918	0.915826	11.4417	19.358	0.591058	19	
2	3	1	0	70	2	123	43	[86,15,157,71]	-769.83	-498.06					2	1161	0.0390819	54	0.0174814	6329.99	273.976	0.92611	15.8934	21.2474	0.748016	54	
2	3	1	0	70	3	187	167	[152,135,231,198]	-749.35	-534.24					3	1573	0.0237046	43	0.0112418	3848.27	339.255	0.900314	16.9519	24.681	0.686843	43	
