Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation Signature	a20ae0ae-1f89-43bc-99c0-b7c0b721fe36
Plate Name	220210 TNBC IMPDH2 spot all lines
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
3	3	0	7	38	491	795	[451,756,536,835]	400.99	566.96					55	27	0.000930274	4	0.000776096	182.37	0.956614	0.955372	0.523865	
3	3	0	7	39	846	831	[803,785,906,879]	469.35	559.76					56	165	0.00569784	18	0.0025903	245.884	0.959717	5.83838	2.37444	
3	3	0	7	40	102	829	[70,796,135,888]	327.91	558.38					57	57	0.0059754	3	0.000604351	175.647	0.959002	2.0169	1.14827	
3	3	0	7	41	260	885	[223,848,296,922]	357.31	550.11					59	65	0.00862253	3	0.000695733	152.576	0.984158	2.29997	1.50742	
3	3	0	7	42	335	906	[296,866,373,953]	371.36	545.48					60	103	0.00449305	12	0.00228964	185.448	0.993585	3.64457	1.96527	
3	3	0	7	43	990	921	[948,875,1034,969]	495.03	543.04					61	327	0.011503	35	0.00561347	220.62	1.00809	11.5706	5.24459	
3	3	0	7	44	478	930	[432,883,526,977]	398.45	541.3					62	297	0.0106774	24	0.00362483	234.278	0.993937	10.5091	4.48573	
3	3	0	7	45	729	950	[688,912,768,988]	445.54	537.78					63	65	0.0117493	2	0.000421941	167.721	1.00119	2.29997	1.37131	
3	3	0	7	46	874	965	[830,926,917,1006]	473.02	535.01					64	12	0.00030154	2	0.000369072	191.747	0.961507	0.42461	0.221443	
3	3	0	7	47	246	974	[201,938,282,1010]	353.96	533.63					65	102	0.00353773	11	0.00245262	158.698	0.990607	3.60918	2.27425	
3	3	0	7	48	187	1028	[146,993,242,1069]	344.96	522.7					66	414	0.0200991	26	0.00471014	195.32	0.967137	14.649	7.5	
3	3	0	7	49	364	1033	[309,991,406,1075]	376.14	522.36					67	688	0.0230868	49	0.00790578	219.311	0.925895	24.3443	11.1004	
3	3	0	8	1	448	101	[412,67,484,149]	598.37	696.51					3	44	0.00183562	4	0.000919963	153.85	0.911426	1.5569	1.01196	
3	3	0	8	2	886	149	[851,111,926,192]	680.5	688.15					4	21	0.000713472	2	0.000501882	141.006	0.941161	0.743067	0.526976	
3	3	0	8	3	1046	182	[1024,157,1067,210]	710.5	682.03					5	0	0	0	0	60.5777	0.940958	0	0	
