Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	49193b09-c41e-4ed2-81fc-d5944496572c
Plate Name	4.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
2	6	0	2	60	701	73	[673,46,727,103]	-1243.35	2398.83					77	354	0.011254	13	0.00573698	200.876	0.879455	31.3814	15.6222	
2	6	0	2	61	970	91	[941,60,1001,122]	-1163.14	2393.58					78	480	0.0101483	19	0.00690909	243.782	0.855986	42.551	17.4545	
2	6	0	2	62	202	102	[176,77,237,129]	-1390.69	2390.41					79	462	0.00909106	14	0.00560897	221.265	0.911518	40.9554	18.5096	
2	6	0	2	63	466	107	[440,81,496,136]	-1312.86	2388.79					80	186	0.00597166	4	0.00169851	208.766	0.858753	16.4885	7.89809	
2	6	0	2	64	588	130	[566,109,618,155]	-1276.08	2381.69					81	100	0.00557752	4	0.00225352	157.35	0.874152	8.8648	5.6338	
2	6	0	2	65	976	154	[949,128,1001,181]	-1161.85	2375.01					82	425	0.00983479	10	0.00460405	192.543	0.932834	37.6754	19.5672	
2	6	0	2	66	129	169	[69,135,168,203]	-1416.9	2370.84					83	664	0.006081	26	0.00504071	457.246	0.83378	58.8623	12.8732	
2	6	0	2	67	251	168	[226,141,277,199]	-1377.5	2370.41					84	193	0.00362031	7	0.00300558	206.461	0.858793	17.1091	8.28682	
2	6	0	2	68	351	187	[314,150,389,226]	-1347.87	2365.23					85	1086	0.0164903	35	0.00805338	385.264	0.872271	96.2717	24.9885	
2	6	0	2	69	491	213	[466,187,518,239]	-1305.52	2357.6					86	523	0.0144915	20	0.00981836	180.576	0.932497	46.3629	25.675	
2	6	0	2	70	975	212	[935,185,1013,240]	-1162.2	2357.46					87	632	0.00920704	24	0.0070609	301.315	0.882843	56.0255	18.5937	
2	6	0	2	71	767	262	[739,230,793,297]	-1223.75	2342.78					88	351	0.00690814	15	0.00563698	235.892	0.887163	31.1154	13.1905	
2	6	0	2	72	839	262	[815,234,863,286]	-1202.45	2343.34					89	580	0.0195717	19	0.00974359	172.864	0.951654	51.4158	29.7436	
2	6	0	2	73	471	278	[439,252,502,305]	-1312.13	2337.99					90	689	0.0240509	27	0.0106216	225.343	0.886103	61.0785	27.1046	
2	6	0	2	74	275	296	[241,268,305,325]	-1370.88	2332.72					91	589	0.0103351	19	0.00688406	244.668	0.894876	52.2137	21.3406	
2	6	0	2	75	575	307	[551,284,599,330]	-1280.91	2329.85					92	308	0.0103857	9	0.00550459	144.939	0.916273	27.3036	18.8379	
2	6	0	2	76	408	357	[378,336,434,380]	-1330.93	2314.64					93	316	0.011363	14	0.00754717	164.442	0.809922	28.0128	17.035	
2	6	0	2	77	641	371	[609,338,678,405]	-1260.56	2310.46					94	717	0.0119753	31	0.00889527	308.938	0.823058	63.5606	20.5739	
2	6	0	2	78	831	376	[781,346,867,406]	-1206.81	2308.65					95	764	0.0104347	29	0.00708873	362.659	0.796392	67.7271	18.6751	
2	6	0	2	79	164	393	[132,366,194,423]	-1403.71	2303.96					96	94	0.00170958	3	0.00116369	228.535	0.814731	8.33291	3.64624	
2	6	0	2	80	231	418	[190,384,268,452]	-1383.61	2296.33					97	463	0.00512198	13	0.00320908	359.113	0.8885	41.044	11.4293	
2	6	0	2	81	354	407	[328,383,381,433]	-1346.43	2299.71					98	63	0.00309591	2	0.00102828	172.42	0.856562	5.58482	3.23907	
2	6	0	2	82	518	416	[491,385,547,456]	-1297.76	2295.67					99	47	0.00158777	2	0.000709723	249.81	0.873339	4.16646	1.66785	
2	6	0	2	83	425	434	[402,407,448,468]	-1325.64	2290.54					100	433	0.0120806	23	0.010604	192.278	0.829362	38.3846	19.9631	
2	6	0	2	84	368	511	[335,477,401,555]	-1342.28	2267.57					101	304	0.00416311	15	0.00389004	341.827	0.850847	26.949	7.88382	
2	6	0	2	85	852	508	[829,483,880,534]	-1198.43	2269.49					102	278	0.0110804	11	0.00593632	164.265	0.820896	24.6441	15.0027	
2	6	0	2	86	69	509	[42,485,95,535]	-1431.92	2269.43					103	165	0.0276302	3	0.00145773	182.438	0.938011	14.6269	8.01749	
2	6	0	2	87	669	516	[643,490,697,553]	-1252.73	2265.75					104	226	0.00413206	7	0.00269646	230.13	0.858508	20.0344	8.7057	
2	6	0	2	88	295	552	[265,520,325,584]	-1364.32	2256.76					105	213	0.00313988	5	0.00167056	265.323	0.883085	18.882	7.11661	
2	6	0	2	89	814	556	[789,535,838,578]	-1210.05	2255.24					106	231	0.00718837	9	0.00548446	145.471	0.941342	20.4777	14.0768	
2	6	0	2	90	162	573	[135,547,190,608]	-1403.79	2249.33					107	470	0.0117546	12	0.0046875	226.939	0.918834	41.6646	18.3594	
2	6	0	2	91	980	612	[953,575,1007,642]	-1160.65	2239.5					108	313	0.00874928	7	0.00275916	224.9	0.744577	27.7468	12.3374	
2	6	0	2	92	287	670	[254,636,319,705]	-1366.79	2221.2					109	196	0.0123325	6	0.00176315	301.669	0.828706	17.375	5.75962	
2	6	0	2	93	990	669	[965,642,1018,693]	-1157.21	2221.67					110	116	0.00268793	4	0.00201613	175.878	0.797663	10.2832	5.84677	
2	6	0	2	94	827	679	[805,657,869,707]	-1202.88	2217.95					111	292	0.0117243	10	0.00420698	210.716	0.741262	25.8852	12.2844	
2	6	0	2	95	937	735	[907,701,967,771]	-1173.32	2201.53					112	230	0.00347104	4	0.00123077	288.106	0.879602	20.389	7.07692	
2	6	0	2	96	604	759	[579,736,630,784]	-1272.34	2194.68					113	307	0.0103135	13	0.00683132	168.697	0.816442	27.2149	16.1324	
2	6	0	2	97	43	785	[17,761,69,814]	-1439.44	2186.81					114	263	0.00697739	13	0.00615239	187.313	0.879974	23.3144	12.4468	
2	6	0	2	98	223	811	[195,783,257,840]	-1385.71	2179.32					115	345	0.00618142	11	0.00424383	229.776	0.884838	30.5836	13.3102	
2	6	0	2	99	619	810	[596,780,641,837]	-1268.07	2180.21					116	147	0.00387694	6	0.00308483	172.42	0.914798	13.0313	7.55784	
2	6	0	2	100	444	847	[415,818,479,880]	-1319.46	2167.85					117	780	0.015936	21	0.00696517	267.274	0.756347	69.1454	25.8706	
2	6	0	2	101	709	869	[681,832,739,902]	-1240.91	2162.57					118	263	0.00412082	9	0.00293446	271.883	0.822947	23.3144	8.57515	
2	6	0	2	102	898	858	[868,830,930,886]	-1185.13	2165.39					119	327	0.00624252	8	0.00323102	219.492	0.82004	28.9879	13.2068	
2	6	0	2	103	572	874	[546,850,597,903]	-1282.03	2160.16					120	81	0.00229916	3	0.00149328	178.094	0.836944	7.18049	4.03186	
2	6	0	2	104	114	900	[77,868,148,935]	-1418.71	2152.67					121	257	0.00330527	6	0.00164114	324.097	0.820984	22.7825	7.02954	
2	6	0	2	105	452	903	[421,879,477,928]	-1318.65	2152.32					122	239	0.00622987	7	0.00319052	194.494	0.787995	21.1869	10.8933	
2	6	0	2	106	621	941	[591,912,655,972]	-1266.84	2140.58					123	408	0.0115986	11	0.00393983	247.505	0.879167	36.1684	14.6132	
2	6	0	2	107	232	951	[199,924,262,979]	-1383.62	2137.81					124	513	0.0102075	21	0.00780959	238.374	0.815628	45.4764	19.0777	
2	6	0	2	108	839	972	[797,944,874,1006]	-1203.41	2130.76					125	559	0.0107964	15	0.00474083	280.482	0.833392	49.5542	17.6675	
2	6	0	2	109	935	966	[909,941,966,993]	-1173.19	2133.1					126	379	0.00923056	13	0.00584795	197.065	0.875641	33.5976	17.049	
2	6	0	2	110	118	992	[94,966,143,1019]	-1416.98	2125.51					127	0	0	0	0	171.977	0.867631	0	0	
2	6	0	30	1	433	78	[405,61,458,97]	936.94	1428.94					1	134	0.012781	4	0.0027933	126.944	0.841125	11.8788	9.35754	
2	6	0	30	2	118	108	[103,81,135,124]	843.19	1421.22					2	37	0.00208492	1	0.00102564	86.4318	0.850506	3.27998	3.79487	
2	6	0	30	3	99	404	[72,376,129,434]	837.87	1331.93					3	475	0.0146343	13	0.00513631	224.368	0.872759	42.1078	18.7673	
2	6	0	30	4	78	520	[48,491,108,552]	831.26	1297.19					4	537	0.0132272	14	0.00506696	244.934	0.838315	47.604	19.4354	
2	6	0	8	1	1022	125	[1001,105,1043,145]	789.57	2383.47					1	165	0.0095212	6	0.00451807	117.725	0.951652	14.6269	12.4247	
2	6	0	8	2	717	150	[696,130,739,175]	699.16	2375.51					2	118	0.00628053	4	0.00262467	135.1	0.933179	10.4605	7.74278	
2	6	0	8	3	533	206	[514,187,553,229]	644.05	2359.11					3	251	0.00860949	3	0.00232558	114.356	0.909895	22.2506	19.4574	
2	6	0	8	4	615	221	[594,205,635,237]	668.05	2355.14					4	0	0	0	0	89.4458	0.914079	0	0	
2	6	0	8	5	577	259	[556,239,596,281]	656.97	2343.54					5	100	0.00947776	3	0.00243112	109.392	0.93853	8.8648	8.10373	
2	6	0	8	6	546	516	[530,500,562,533]	647.86	2267.22					6	55	0.00431822	2	0.00231481	76.5919	0.965978	4.87564	6.36574	
2	6	0	8	7	998	566	[973,546,1036,586]	784.29	2252.44					7	426	0.0134343	13	0.00652283	176.675	0.881313	37.764	21.3748	
2	6	0	8	8	881	656	[846,635,908,677]	746.45	2225.55					8	120	0.00797469	4	0.00191479	185.186	0.790407	10.6378	5.74438	
2	6	0	8	9	215	712	[194,690,236,739]	548.85	2208.7					9	117	0.00318449	5	0.00318269	139.266	0.880745	10.3718	7.44749	
2	6	0	8	10	638	972	[617,949,659,994]	675.06	2131.8					10	0	0	0	0	126.412	0.874987	0	0	
2	6	0	8	11	208	78	[183,50,235,108]	547.38	2397.57					13	577	0.0154378	18	0.00783631	203.624	0.880477	51.1499	25.1197	
2	6	0	8	12	224	434	[202,410,246,457]	552.1	2292					14	160	0.0060004	5	0.00309023	143.432	0.918284	14.1837	9.88875	
2	6	0	8	13	45	479	[8,451,74,506]	497.46	2278.4					15	570	0.0154477	19	0.00696226	241.92	0.911442	50.5294	20.8868	
2	6	0	8	14	828	513	[804,488,855,539]	732.09	2267.89					16	310	0.00774701	10	0.00496278	178.626	0.906428	27.4809	15.3846	
2	6	0	8	15	639	671	[609,641,669,705]	675.08	2220.62					17	598	0.011561	22	0.00798258	244.314	0.808596	53.0115	21.6981	
2	6	0	8	16	690	695	[652,661,724,727]	690.6	2214.16					18	508	0.00652259	17	0.0048227	312.484	0.828515	45.0332	14.4113	
2	6	0	8	17	742	749	[714,720,769,776]	705.99	2197.95					19	251	0.00575758	12	0.00501044	212.312	0.8561	22.2506	10.4802	
2	6	0	8	18	625	844	[599,821,652,866]	671.39	2169.71					20	408	0.0124917	20	0.0106045	167.19	0.898656	36.1684	21.6331	
2	6	0	8	19	746	981	[723,959,772,1006]	707.52	2128.48					21	207	0.00555448	9	0.00510204	156.375	0.912352	18.3501	11.7347	
2	6	0	20	1	125	26	[107,6,145,54]	-1414.58	1766.45					5	233	0.010969	10	0.00683527	129.692	0.903501	20.655	15.9262	
2	6	0	20	2	781	137	[759,113,799,162]	-1220.22	1733.77					6	0	0	0	0	118.345	0.856424	0	0	
2	6	0	20	3	154	203	[129,184,172,221]	-1406.66	1714.24					8	0	0	0	0	105.137	0.866203	0	0	
2	6	0	20	4	627	249	[604,224,649,275]	-1265.55	1700.75					9	273	0.011403	11	0.00617631	157.882	0.862747	24.2009	15.3285	
2	6	0	20	5	1070	267	[1064,245,1077,286]	-1133.21	1695.93					10	0	0	0	0	33.9522	0.623952	0	0	
2	6	0	20	6	402	267	[379,249,424,287]	-1332.49	1695.36					11	24	0.00128237	1	0.000784929	112.938	0.886837	2.12755	1.88383	
2	6	0	20	7	334	469	[305,441,362,504]	-1352.47	1634.83					12	442	0.0109841	12	0.0047356	224.634	0.873356	39.1824	17.4428	
2	6	0	20	8	73	480	[53,460,111,502]	-1427.98	1631.86					13	26	0.000918383	1	0.000560538	158.148	0.844529	2.30485	1.4574	
2	6	0	20	9	628	614	[603,591,656,639]	-1264.86	1592.25					14	338	0.0119493	15	0.00789058	168.52	0.827432	29.963	17.7801	
2	6	0	20	10	887	668	[863,646,913,691]	-1187.92	1576.22					15	41	0.00153865	1	0.000592066	149.726	0.84276	3.63457	2.42747	
2	6	0	20	11	394	768	[369,743,420,800]	-1334.93	1545.69					16	165	0.0083021	4	0.00178412	198.749	0.910609	14.6269	7.3595	
2	6	0	20	12	802	844	[778,819,833,869]	-1212.7	1523.82					17	87	0.00775276	3	0.00146199	181.906	0.808206	7.71238	4.23977	
2	6	0	20	13	872	915	[849,894,893,937]	-1193.07	1502.34					18	28	0.0011523	1	0.00069979	126.678	0.861355	2.48214	1.95941	
2	6	0	20	14	314	913	[293,893,336,931]	-1358.88	1503.38					19	0	0	0	0	114.533	0.811686	0	0	
2	6	0	20	15	272	928	[248,887,299,960]	-1371.38	1500.19					20	156	0.00310138	6	0.00211566	251.406	0.748945	13.8291	5.50071	
2	6	0	20	16	348	1019	[327,976,378,1041]	-1347.37	1474.65					21	0	0	0	0	188.998	0.755672	0	0	
2	6	0	20	17	198	27	[163,3,226,53]	-1394.27	1767.04					24	307	0.00527723	9	0.00373754	213.464	0.898793	27.2149	12.7492	
2	6	0	20	18	386	28	[362,5,413,52]	-1336.65	1766.74					25	104	0.0069222	4	0.00220386	160.896	0.846823	9.21939	5.73003	
2	6	0	20	19	265	64	[236,37,298,92]	-1372.71	1756.02					26	536	0.0112009	21	0.0078446	237.311	0.930537	47.5153	20.0224	
2	6	0	20	20	826	65	[801,39,851,91]	-1206.03	1755.67					27	353	0.0100715	13	0.00648703	177.651	0.865415	31.2927	17.6148	
2	6	0	20	21	1030	60	[1001,38,1053,83]	-1146.18	1757.23					28	201	0.00530146	6	0.00325733	163.29	0.950303	17.8182	10.9121	
2	6	0	20	22	707	78	[682,54,733,116]	-1241.29	1750.14					29	207	0.00373759	8	0.00339271	209.032	0.859387	18.3501	8.77863	
2	6	0	20	23	942	96	[903,73,970,123]	-1173.45	1745.83					31	291	0.00752632	8	0.00338123	209.741	0.855542	25.7966	12.2992	
2	6	0	20	24	585	128	[552,96,625,163]	-1277.14	1736.72					32	195	0.00195299	8	0.00210471	336.951	0.916167	17.2864	5.13023	
2	6	0	20	25	422	135	[392,100,475,181]	-1323.57	1733.14					33	545	0.00650762	11	0.00254984	382.427	0.799247	48.3132	12.6333	
2	6	0	20	26	348	168	[318,143,376,195]	-1348.94	1725.12					34	455	0.00882276	10	0.00419992	211.071	0.90494	40.3348	19.1096	
2	6	0	20	27	910	212	[878,190,938,236]	-1181.71	1711.5					35	354	0.0111585	13	0.00617284	186.693	0.831595	31.3814	16.8091	
2	6	0	20	28	832	252	[809,227,855,278]	-1204.36	1700					36	583	0.0316581	24	0.0139616	152.386	0.87797	51.6818	33.9151	
2	6	0	20	29	352	262	[326,237,382,288]	-1346.9	1697.02					37	319	0.00728398	12	0.00554529	191.834	0.892199	28.2787	14.7412	
2	6	0	20	30	764	286	[733,251,796,327]	-1224.54	1689.02					38	607	0.0115554	16	0.00438596	323.388	0.836562	53.8093	16.6393	
2	6	0	20	31	158	292	[119,255,197,331]	-1405.27	1688.02					39	836	0.00990715	27	0.005996	399.182	0.89016	74.1097	18.5654	
2	6	0	20	32	75	290	[49,266,101,315]	-1429.78	1688.85					40	194	0.0043861	6	0.0031185	170.559	0.937101	17.1977	10.0832	
2	6	0	20	33	217	382	[188,355,245,410]	-1387.71	1661.52					41	436	0.0122915	14	0.00598802	207.259	0.84421	38.6505	18.6484	
2	6	0	20	34	864	385	[832,363,887,409]	-1196.17	1660					42	343	0.014064	10	0.00518403	171.002	0.938501	30.4063	17.7812	
2	6	0	20	35	118	410	[86,378,151,446]	-1417.03	1652.66					43	426	0.00614578	12	0.00359389	295.996	0.828258	37.764	12.7583	
2	6	0	20	36	729	430	[701,406,758,454]	-1234.92	1647.03					44	382	0.0112565	14	0.00662252	187.402	0.886387	33.8635	18.07	
2	6	0	20	37	458	435	[430,383,486,464]	-1315.39	1648.86					45	524	0.00826168	16	0.00443336	319.931	0.852891	46.4516	14.5193	
2	6	0	20	38	476	514	[454,492,499,537]	-1310.23	1622.04					46	108	0.00399336	4	0.00241109	147.067	0.963364	9.57398	6.50995	
2	6	0	20	39	291	572	[263,551,315,596]	-1366.4	1604.7					47	44	0.00276026	2	0.00109951	161.251	0.847913	3.90051	2.41891	
2	6	0	20	40	415	582	[388,558,439,607]	-1329.17	1601.73					48	0	0	0	0	166.392	0.809875	0	0	
2	6	0	20	41	694	592	[666,566,722,618]	-1245.59	1598.67					49	470	0.013792	17	0.00772025	195.203	0.815216	41.6646	21.3442	
2	6	0	20	42	295	667	[257,637,329,699]	-1365.07	1576.77					50	299	0.0120412	9	0.0027582	289.258	0.852989	26.5058	9.16335	
2	6	0	20	43	69	684	[44,657,95,718]	-1431.64	1570.48					51	306	0.00572588	10	0.00414938	213.642	0.899223	27.1263	12.6971	
2	6	0	20	44	741	732	[712,704,770,766]	-1231.76	1556.28					52	315	0.00535202	10	0.00377216	235.006	0.833014	27.9241	11.8823	
2	6	0	20	45	525	738	[489,710,556,768]	-1296.79	1555.13					53	659	0.0135129	20	0.00673627	263.196	0.916269	58.419	22.196	
2	6	0	20	46	161	750	[135,723,187,775]	-1404.24	1552.17					54	227	0.00539125	9	0.00435414	183.235	0.881097	20.1231	10.9821	
2	6	0	20	47	193	848	[166,821,219,875]	-1395.17	1522.88					55	545	0.0160093	16	0.00703606	201.586	0.918066	48.3132	23.9666	
2	6	0	20	48	357	891	[328,864,384,926]	-1346.26	1509.38					56	494	0.0157801	22	0.00913242	213.553	0.778387	43.7921	20.5064	
2	6	0	20	49	405	963	[366,924,442,1000]	-1331.32	1488.99					57	437	0.00795941	12	0.00328677	323.654	0.804278	38.7392	11.9693	
2	6	0	20	50	849	969	[825,946,872,991]	-1199.59	1486.55					58	523	0.0207983	27	0.0161483	148.219	0.943655	46.3629	31.2799	
2	6	0	20	51	578	1033	[549,1002,606,1063]	-1280.69	1467.75					59	447	0.00902093	12	0.00471328	225.698	0.898325	39.6257	17.557	
2	6	0	6	1	846	429	[819,412,870,447]	91.17	2292.98					1	471	0.0206762	9	0.00645624	123.575	0.943096	41.7532	33.7877	
2	6	0	6	2	725	641	[704,621,743,658]	54.84	2230.37					3	77	0.00481293	2	0.00193611	91.5734	0.889061	6.8259	7.45402	
2	6	0	6	3	919	644	[879,622,945,695]	110.91	2225.18					4	104	0.00227495	5	0.00183284	241.832	0.680715	9.21939	3.81232	
2	6	0	6	4	923	696	[903,666,942,716]	114.83	2214.72					5	65	0.00248835	3	0.00251889	105.58	0.72922	5.76212	5.4576	
2	6	0	6	5	886	718	[862,695,916,744]	104.13	2206.92					6	215	0.00570374	8	0.00439078	161.517	0.824481	19.0593	11.8002	
2	6	0	6	6	839	724	[816,700,880,754]	90.94	2204.08					7	103	0.00653059	3	0.00158061	168.254	0.787654	9.13074	5.42677	
2	6	0	6	7	111	777	[92,759,131,799]	-127.05	2189.36					8	61	0.00176797	2	0.00161943	109.48	0.929948	5.40753	4.93927	
2	6	0	6	8	283	958	[265,939,301,979]	-76.58	2135.33					10	319	0.0186696	13	0.0112749	102.211	0.929187	28.2787	27.667	
2	6	0	6	9	957	171	[923,140,991,202]	124.34	2369.85					12	813	0.0161035	39	0.0118649	291.386	0.870763	72.0708	24.7338	
2	6	0	6	10	494	215	[468,191,521,241]	-13.31	2357.19					13	0	0	0	0	181.728	0.841075	0	0	
2	6	0	6	11	37	510	[12,486,61,539]	-149.7	2268.59					14	226	0.00643245	8	0.00391965	180.931	0.880872	20.0344	11.073	
2	6	0	6	12	774	599	[741,569,813,629]	70.7	2242.61					15	320	0.0314907	10	0.00343643	257.966	0.825198	28.3674	10.9966	
2	6	0	6	13	1034	686	[1006,658,1067,713]	147.73	2216.49					16	261	0.00592581	5	0.00201532	219.936	0.879369	23.1371	10.52	
2	6	0	6	14	650	751	[621,723,678,784]	32.99	2197.04					17	219	0.00393606	7	0.00260611	238.109	0.864965	19.4139	8.15339	
2	6	0	6	15	983	998	[959,975,1005,1024]	131.72	2123.23					18	391	0.0138124	12	0.00697269	152.563	0.885416	34.6614	22.7193	
2	6	0	6	16	793	1048	[761,1022,819,1076]	74.48	2108.29					19	258	0.0093766	7	0.00305011	203.447	0.851494	22.8712	11.2418	
2	7	0	5	1	780	25	[763,3,797,45]	-251.12	2413.62					5	144	0.00714942	4	0.00318218	111.431	0.930587	12.7653	11.4558	
2	7	0	5	2	145	26	[125,8,162,55]	-440.63	2411.51					6	36	0.00235494	1	0.000735294	120.561	0.921262	3.1913300000000002	2.64706	
2	7	0	5	3	606	36	[589,18,625,63]	-302.41	2409.12					7	78	0.00554103	3	0.00237906	111.785	0.873535	6.91454	6.18557	
2	7	0	5	4	481	71	[459,51,524,92]	-337.05	2399.67					8	452	0.012031	14	0.00651163	190.593	0.841684	40.0689	21.0233	
2	7	0	5	5	36	95	[18,71,54,129]	-472.79	2391.68					9	340	0.0120685	13	0.00744986	154.691	0.852529	30.1403	19.4842	
2	7	0	5	6	592	115	[559,92,618,150]	-308.33	2385.28					10	463	0.0139949	18	0.00787402	202.649	0.908246	41.044	20.2537	
2	7	0	5	7	210	178	[194,162,229,194]	-420.48	2368					11	0	0	0	0	80.9356	0.974248	0	0	
2	7	0	5	8	735	274	[715,253,771,296]	-262.57	2338.98					13	188	0.00502921	5	0.00280899	157.793	0.92439	16.6658	10.5618	
2	7	0	5	9	844	294	[823,273,866,315]	-231.9	2333.65					14	70	0.00268134	3	0.00212615	125.082	0.877063	6.20536	4.96102	
2	7	0	5	10	833	388	[813,369,859,408]	-234.47	2305.2					15	117	0.00584447	5	0.00350877	126.323	0.92144	10.3718	8.21053	
2	7	0	5	11	436	420	[417,402,469,442]	-351.69	2295.17					16	100	0.00631964	3	0.00201207	132.174	0.905711	8.8648	6.70691	
2	7	0	5	12	862	431	[843,414,884,449]	-226.45	2292.31					18	41	0.00512906	1	0.000896057	98.9312	0.949443	3.63457	3.67384	
2	7	0	5	13	763	442	[742,422,783,477]	-256.53	2287.27					19	177	0.00497142	6	0.00323625	164.353	0.931617	15.6907	9.54693	
2	7	0	5	14	34	478	[10,460,55,498]	-474.05	2278.49					20	90	0.00605538	4	0.00319234	111.076	0.920076	7.97832	7.18276	
2	7	0	5	15	405	551	[388,530,421,572]	-363.19	2256.9					21	150	0.0254001	5	0.00456621	97.0696	0.929397	13.2972	13.6986	
2	7	0	5	16	330	562	[314,546,348,581]	-384.88	2253.27					22	49	0.002614	1	0.00107296	82.6199	0.952514	4.34375	5.25751	
2	7	0	5	17	898	612	[875,592,925,633]	-215.63	2238.49					23	153	0.00496157	6	0.00372208	142.901	0.839096	13.5631	9.49132	
2	7	0	5	18	57	646	[29,626,82,667]	-466.9	2228.56					24	0	0	0	0	146.446	0.878272	0	0	
2	7	0	5	19	859	649	[843,634,875,674]	-227.86	2226.43					25	37	0.00280514	1	0.00100705	88.0275	0.935104	3.27998	3.72608	
2	7	0	5	20	584	703	[560,684,603,734]	-310.62	2209.9					26	470	0.0166048	7	0.00456919	135.809	0.912296	41.6646	30.6789	
2	7	0	5	21	692	736	[671,712,713,759]	-277.7	2201.87					27	96	0.0037385	3	0.00195822	135.809	0.853961	8.51021	6.26632	
2	7	0	5	22	631	790	[614,766,647,814]	-295.69	2185.68					28	51	0.00222037	2	0.00158479	111.874	0.850696	4.52105	4.0412	
2	7	0	5	23	870	810	[848,787,892,833]	-224.84	2179.81					29	124	0.00515913	4	0.00253325	139.975	0.869184	10.9924	7.85307	
2	7	0	5	24	191	812	[173,795,209,834]	-426.88	2178.57					30	0	0	0	0	97.2469	0.920942	0	0	
2	7	0	5	25	112	826	[91,803,133,854]	-449.97	2174.61					32	327	0.00966003	8	0.00484262	146.446	0.914263	28.9879	19.7942	
2	7	0	5	26	717	822	[695,800,739,851]	-270.64	2175.25					33	112	0.00486756	5	0.00297442	149.017	0.834088	9.92858	6.6627	
2	7	0	5	27	1029	892	[1006,864,1056,920]	-176.79	2154.65					34	398	0.0122669	12	0.00591424	179.867	0.877867	35.2819	19.6156	
2	7	0	5	28	775	958	[754,938,797,989]	-252.44	2133.95					35	115	0.00370478	4	0.00240964	147.156	0.860277	10.1945	6.92771	
2	7	0	5	29	584	1001	[565,981,604,1020]	-309.75	2122.83					36	0	0	0	0	99.4631	0.923745	0	0	
2	7	0	5	30	30	1049	[5,1022,53,1072]	-474.84	2109.11					38	129	0.00743866	4	0.0023488	150.968	0.809817	11.4356	7.57487	
2	7	0	5	31	273	83	[215,50,305,134]	-405.06	2393.3					40	551	0.00542207	17	0.00363481	414.607	0.808508	48.845	11.7811	
2	7	0	5	32	886	101	[859,76,918,127]	-218.97	2390.94					41	383	0.00922512	12	0.00524705	202.738	0.896171	33.9522	16.7468	
2	7	0	5	33	738	138	[705,104,777,190]	-262.73	2377.25					42	596	0.00621957	14	0.00319416	388.544	0.92932	52.8342	13.598	
2	7	0	5	34	1010	146	[983,119,1037,183]	-182.47	2376.03					43	392	0.00712283	14	0.00527903	235.094	0.890974	34.75	14.7813	
2	7	0	5	35	86	167	[57,140,116,194]	-457.7	2371.51					44	393	0.00882534	12	0.00492611	215.947	0.898848	34.8387	16.133	
2	7	0	5	36	857	187	[833,163,885,214]	-227.56	2364.85					45	258	0.00624734	9	0.00444664	179.424	0.964754	22.8712	12.747	
2	7	0	5	37	257	217	[234,194,286,251]	-405.89	2354.8					46	370	0.0108998	14	0.00707428	175.434	0.871441	32.7998	18.6963	
2	7	0	5	38	28	250	[4,224,53,275]	-474.8	2347.1					47	301	0.0100561	12	0.00648999	163.91	0.895129	26.683	16.2791	
2	7	0	5	39	352	259	[325,225,379,298]	-378.47	2343.2					48	589	0.0108239	19	0.00634815	265.323	0.848275	52.2137	19.6793	
2	7	0	5	40	504	250	[445,206,580,316]	-330.54	2343.44					49	1164	0.00584924	45	0.0046608	855.896	0.809759	103.186	12.0559	
2	7	0	5	41	891	274	[861,244,922,304]	-217.96	2338.9					50	414	0.00699421	15	0.0052521	253.179	0.869722	36.7003	14.4958	
2	7	0	5	42	158	297	[127,267,190,327]	-436.37	2332.34					51	657	0.0132075	25	0.00854117	259.473	0.919906	58.2417	22.4462	
2	7	0	5	43	620	349	[597,322,643,374]	-298.7	2317.29					53	386	0.0140636	13	0.00680985	169.229	0.918747	34.2181	20.22	
2	7	0	5	44	313	350	[290,328,337,372]	-390.46	2317.06					54	147	0.00962355	6	0.00394218	134.922	0.901191	13.0313	9.65834	
2	7	0	5	45	979	355	[947,333,1003,382]	-193.1	2314.44					55	527	0.0114346	12	0.00599101	177.562	0.930419	46.7175	26.3105	
2	7	0	5	46	942	437	[911,409,970,471]	-203.37	2289.76					56	310	0.0055481	6	0.00218261	243.693	0.909563	27.4809	11.2768	
2	7	0	5	47	161	460	[139,437,183,495]	-435.05	2282.44					57	426	0.0119024	8	0.00404858	175.168	0.902849	37.764	21.5587	
2	7	0	5	48	861	520	[834,479,886,546]	-227.99	2267.83					58	388	0.00849698	17	0.00661221	227.914	0.828144	34.3954	15.0914	
2	7	0	5	49	608	511	[579,485,637,539]	-302.57	2268.45					59	305	0.00713288	10	0.00429369	206.461	0.924357	27.0376	13.0957	
2	7	0	5	50	712	550	[688,526,746,575]	-269.87	2256.93					60	407	0.0100339	17	0.00774135	194.671	0.835369	36.0797	18.5337	
