Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
2	3	3	0	7	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/212-1214-53-27-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000322907	0.002260349	2023-03-03T09:49:14.107+01:00	
2	3	1	0	8	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-25-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:14.840+01:00	
2	3	1	0	8	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-25-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:15.200+01:00	
2	3	1	0	8	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-25-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:15.607+01:00	
2	3	2	0	8	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-26-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:15.887+01:00	
2	3	2	0	8	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-26-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:16.247+01:00	
2	3	2	0	8	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-26-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:16.650+01:00	
2	3	3	0	8	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-27-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:16.947+01:00	
2	3	3	0	8	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-27-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:17.290+01:00	
2	3	3	0	8	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/219-1214-53-27-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000645814	0.002260349	2023-03-03T09:49:17.697+01:00	
2	3	1	0	9	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-25-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:18.647+01:00	
2	3	1	0	9	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-25-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:18.990+01:00	
2	3	1	0	9	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-25-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:19.397+01:00	
2	3	2	0	9	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-26-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:19.693+01:00	
2	3	2	0	9	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-26-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:20.050+01:00	
2	3	2	0	9	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-26-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:20.457+01:00	
2	3	3	0	9	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-27-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:20.753+01:00	
2	3	3	0	9	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-27-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:21.097+01:00	
2	3	3	0	9	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/218-1214-53-27-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.000968721	0.002260349	2023-03-03T09:49:21.503+01:00	
2	3	1	0	10	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-25-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:22.377+01:00	
2	3	1	0	10	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-25-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:22.737+01:00	
2	3	1	0	10	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-25-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:23.140+01:00	
2	3	2	0	10	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-26-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:23.437+01:00	
2	3	2	0	10	2	Alexa 555	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-26-1313-31-51-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:23.797+01:00	
2	3	2	0	10	3	Alexa 488	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-26-1313-31-50-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:24.187+01:00	
2	3	3	0	10	1	DAPI	Fluorescence	http://10.45.1.197/ODA/Images/C/29dcd72b-f24f-4973-9052-edceeb3238fb/217-1214-53-27-1313-31-48-38.tiff	2.98988040478381E-07	2.98988040478381E-07	1080	1080	0.001291628	0.002260349	2023-03-03T09:49:24.467+01:00	
