Database Name	operetta																																	
Database Link	http://10.45.1.197/ODA/OdaService.asmx																																	
Evaluation Signature	18279537-4f40-4f47-8786-1e3a8a0a1055																																	
Plate Name	230421_1																																	
Measurement	Measurement 2																																	
Evaluation	Evaluation1																																	
Population	Population - Nuclei Cytoplasm A Selected																																	
																																		
[Data]																																		
Row	Column	Timepoint	Field	Object.No	X	Y	Bounding.Box	Position.X..µm.	Position.Y..µm.	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm..	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness	Nuclei.Cytoplasm.A.Selected...Nucleus.Ratio.Width.to.Length	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected.Selected	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm....2.	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness..2.	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Roundness	Nuclei.Cytoplasm.A.Selected...Cell.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Nuc.Area...Cell.Area...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.647.Mean
7	7	0	11	1	681	38	"[638,13,735,63]"	-2495.41	-346.23	4	268.47	0.910029	0.533871	2	2	268.47	0.910029	738.025	0.325493	1006.49	0.594437	0.158559	1704.35	1486.66	1492.2	1541.51	722.963	1014.78	1132.2	1377.97	733.281	1026.23	1139.25	1392.5
7	7	0	11	2	119	61	"[75,15,158,99]"	-2835.16	-358.75	6	336.574	0.895187	0.505964	4	4	336.574	0.895187	990.724	0.270934	1327.3	0.46812	0.118705	932.179	1322.81	1650.21	1475.25	694.573	1031.07	1130.79	1362.07	707.773	1046.79	1146.14	1389.23
7	7	0	11	3	877	78	"[829,38,924,131]"	-2380.7	-371.2	7	254.133	0.914694	0.551923	5	5	254.133	0.914694	1331.96	0.32432	1586.09	0.478862	0.0767262	1502.8	1406.53	2786.37	1447.41	704.906	1009.42	1173.54	1328.21	734.129	1033.46	1228.62	1344.53
7	7	0	11	4	560	79	"[525,40,622,131]"	-2564.55	-373.69	8	363.815	0.879907	0.533016	6	6	363.815	0.879907	1170.66	0.298379	1534.47	0.488593	0.115843	1522.76	1526.22	1249.42	1455.61	729.41	1037.41	1153.37	1351.28	750.331	1059.33	1167.5	1368.91
7	7	0	11	5	715	96	"[677,74,752,133]"	-2478.65	-381.94	9	212.195	0.877369	0.45733	7	7	212.195	0.877369	616.872	0.233948	829.068	0.405685	0.103833	932.284	1257.48	1528.48	1480.27	675.226	989.844	1123.92	1341.86	678.986	994.133	1128.05	1348.76
7	7	0	11	6	639	127	"[616,90,671,158]"	-2520.92	-399.5	10	207.536	0.928485	0.716432	8	8	207.536	0.928485	516.151	0.321321	723.687	0.610483	0.175072	940.85	1272.06	1615.54	1456.19	689.229	1007.32	1139.71	1365.78	694.584	1017.41	1151.6	1376.63
7	7	0	11	7	819	119	"[781,85,901,179]"	-2402.25	-402.67	11	275.998	0.936514	0.621128	9	9	275.998	0.936514	1625.88	0.352841	1901.87	0.508275	0.0737603	1130.3	1334.02	1776.97	1439.13	717.021	1012.56	1134.79	1372.63	704.031	1015.47	1152.33	1364.23
7	7	0	11	8	407	142	"[373,60,441,208]"	-2662.04	-407.56	12	325.104	0.886644	0.497945	10	10	325.104	0.886644	1422.64	0.304589	1747.75	0.47083	0.0875806	1861.76	2260.28	1975.65	1461.92	739.909	1060.43	1121.81	1338.16	775.474	1101.82	1134.55	1360.58
7	7	0	11	9	746	158	"[696,83,806,210]"	-2457.42	-413.14	13	322.236	0.911793	0.498905	11	11	322.236	0.911793	1580.35	0.238146	1902.59	0.346291	0.0586503	1036.78	1209.72	1646.43	1443.15	674.277	983.866	1114.69	1346.43	691.366	998.889	1132.74	1370.17
7	7	0	11	10	253	155	"[205,65,291,226]"	-2754.48	-409.82	14	259.509	0.950184	0.617331	12	12	259.509	0.950184	1204.71	0.212031	1464.22	0.309288	0.0548164	1630.13	1571.32	1173.8	1539.02	732.056	1035.38	1141.8	1351.03	760.71	1043.93	1146.39	1387.44
7	7	0	11	11	618	227	"[580,163,645,264]"	-2537.85	-450.46	15	394.282	0.913121	0.474295	13	13	394.282	0.913121	938.75	0.325779	1333.03	0.622957	0.184257	3171.77	2436.61	1145.28	1452.22	847.264	1124.48	1113.25	1368.69	902.006	1173.43	1113.85	1394.34
7	7	0	11	12	948	203	"[906,159,1010,292]"	-2331.53	-457.78	16	246.606	0.934156	0.548052	14	14	246.606	0.934156	2096.15	0.40947	2342.75	0.55682	0.0586127	3105.69	2293.99	1180.55	1499.04	778.672	1026.53	1114.98	1370.05	853.713	1118.55	1118.81	1354.69
7	7	0	11	13	680	205	"[655,182,707,230]"	-2498.32	-446.61	17	252.341	0.899379	0.488965	15	15	252.341	0.899379	396.433	0.290399	648.773	0.685189	0.266504	898.682	1195.27	1782.37	1429.41	684.039	1002.63	1148.08	1366.23	680.948	1000.51	1142.81	1370.91
7	7	0	11	14	764	210	"[734,187,792,260]"	-2450.17	-453.92	18	226.533	0.950688	0.598703	16	16	226.533	0.950688	634.077	0.347177	860.61	0.630212	0.165887	926.723	1245.58	1679.3	1470.97	679.175	997.278	1134.23	1380.59	684.864	1004.87	1144.58	1398.9
7	7	0	11	15	228	233	"[143,186,274,284]"	-2781.68	-466.87	19	276.356	0.973301	0.736148	17	17	276.356	0.973301	2232.71	0.392622	2509.07	0.531123	0.0584994	2659.32	1603.25	1192.8	1560.61	710.18	988.461	1141.27	1896.93	808.973	1025.99	1130.03	1362.95
7	7	0	11	16	808	232	"[765,173,844,271]"	-2421.44	-459.4	20	217.572	0.772827	0.454815	18	18	217.572	0.772827	1098.97	0.358869	1316.54	0.571436	0.0944355	937.521	1258.27	1701.47	1483.33	678.422	995.399	1131.46	1357.51	693.707	1014.82	1159.28	1380.84
7	7	0	11	17	494	221	"[444,176,576,275]"	-2601.52	-460.06	21	302.88	0.909668	0.535367	19	19	302.88	0.909668	1898.65	0.338591	2201.53	0.480795	0.0661465	2128.04	2524.03	6433.47	1457.14	744.411	1067.82	1189.97	1333.16	806.261	1141.1	1291.46	1361.26
7	7	0	11	18	873	235	"[842,191,897,302]"	-2385.75	-469.8	22	259.151	0.880255	0.450948	20	20	259.151	0.880255	1030.51	0.307306	1289.66	0.492419	0.0989492	1695.96	2048.23	7197.7	1460.36	747.817	1080.63	1322.57	1373.32	779.521	1126.79	1479.42	1390.14
7	7	0	11	19	700	262	"[671,232,725,296]"	-2487.1	-481.14	23	222.949	0.955076	0.711299	21	21	222.949	0.955076	507.907	0.340668	730.856	0.672359	0.205104	945.839	1236.84	1811.04	1452.29	691.59	1009.45	1138.13	1373.02	690.406	1011.24	1142.31	1373.11
7	7	0	11	20	302	288	"[246,240,363,346]"	-2723.58	-491.63	24	346.61	0.941084	0.573237	22	22	346.61	0.941084	1617.27	0.32022	1963.88	0.481409	0.0849649	2609.73	3069.19	9544.17	1465.07	854.23	1179.91	1247.43	1354.31	932.261	1267.57	1401.96	1388.88
7	7	0	11	21	474	300	"[427,236,535,344]"	-2622.03	-499.64	25	410.412	0.934736	0.596318	23	23	410.412	0.934736	1987.18	0.323378	2397.59	0.481808	0.0824742	1907.42	2290.78	8288.41	1496.09	733.351	1060.94	1230.16	1368.02	775.304	1112.93	1360.86	1412.55
7	7	0	11	22	825	290	"[793,241,859,330]"	-2412.08	-495.62	27	235.494	0.959326	0.787839	25	25	235.494	0.959326	927.997	0.326386	1163.49	0.517215	0.104686	1061.55	1376.56	2159.22	1508.28	700.409	1023.02	1141.19	1389.55	712.348	1038.86	1170.79	1412.44
7	7	0	11	23	363	322	"[296,247,417,356]"	-2688.62	-509.11	28	292.844	0.957784	0.496139	26	26	292.844	0.957784	1852.05	0.363677	2144.9	0.514355	0.0702252	1685.71	2100.83	2181.53	1468.74	727.283	1044.31	1115.3	1334.77	758.993	1086.78	1134.58	1361.24
7	7	0	11	24	754	305	"[717,273,798,348]"	-2451.57	-509.09	29	274.205	0.956617	0.76906	27	27	274.205	0.956617	977.461	0.330811	1251.67	0.54134	0.118592	1204.99	1420.87	2226.57	1528.55	693.604	1009.18	1123.86	1371.6	711.3	1029.74	1143.91	1405.58
7	7	0	11	25	618	342	"[533,304,653,380]"	-2545.66	-526.77	30	308.974	0.988235	0.641335	28	28	308.974	0.988235	1496.12	0.335904	1805.1	0.497819	0.0852106	2407.36	2790.37	12154.7	1542.86	814.442	1156.54	1365.42	1409.03	864.568	1229.88	1616.14	1445.1
7	7	0	11	26	117	324	"[84,286,148,351]"	-2836.27	-514.91	31	250.548	0.930699	0.581297	29	29	250.548	0.930699	731.573	0.337403	982.121	0.601904	0.153551	980.525	1172.33	1698.09	1453.55	685.247	996.15	1168.39	1340.38	691.327	998.494	1173.09	1348.37
7	7	0	11	27	831	353	"[800,315,860,400]"	-2407.91	-536.73	32	212.195	0.940814	0.466472	30	30	212.195	0.940814	922.979	0.335183	1135.17	0.521253	0.0974367	1937.47	2320.55	4615.65	1534.23	759.759	1093.4	1224.96	1396.63	794.964	1144.71	1293.01	1425.8
7	7	0	11	28	939	361	"[903,340,966,386]"	-2345.73	-540.09	33	283.883	0.964063	0.591853	31	31	283.883	0.964063	377.794	0.294772	661.677	0.729783	0.313103	1600.92	1796.4	6068.58	1471.48	804.733	1125.39	1491.99	1456.75	806.65	1137.84	1528.86	1457.6
7	7	0	11	29	216	359	"[181,311,268,399]"	-2774.41	-537.33	34	407.903	0.990749	0.716299	32	32	407.903	0.990749	1333.75	0.327323	1741.65	0.540708	0.126636	5619.59	2180.19	1298.18	1566.99	906.595	1058.22	1115.18	1379.4	1031.1	1102.18	1122.47	1418.23
7	7	0	11	30	782	375	"[735,342,817,438]"	-2436.29	-553.74	35	321.519	0.871313	0.399684	33	33	321.519	0.871313	972.085	0.291842	1293.6	0.50943	0.126616	1352.94	1276.54	1134.13	1470.91	721.985	1009.58	1102.91	1366.44	733.789	1019.76	1102.92	1376.29
7	7	0	11	31	706	364	"[676,319,741,422]"	-2485.76	-544.07	36	262.735	0.909681	0.527642	34	34	262.735	0.909681	956.313	0.302337	1219.05	0.488937	0.105378	1984.44	2368.62	4115.24	1495.62	767.095	1097.95	1175.29	1373.98	795.825	1144.57	1232.35	1401.61
7	7	0	11	32	358	392	"[308,368,416,427]"	-2688.35	-558.99	38	289.977	0.87637	0.48643	36	35	289.977	0.87637	1178.9	0.294022	1468.88	0.464744	0.0917466	7361.25	3127.62	1338.72	1654.31	989.828	1125.58	1135.43	1399.18	1173.78	1198.1	1148.44	1454.19
7	7	0	11	33	124	384	"[95,358,158,413]"	-2830.92	-552.96	39	271.338	0.962909	0.756963	37	36	271.338	0.962909	430.843	0.285915	702.181	0.633842	0.24493	923.273	1181.71	1814.94	1425.59	684.824	999.487	1164.33	1349.76	685.284	1002.56	1159.81	1351.31
7	7	0	11	34	908	421	"[860,361,957,451]"	-2365.65	-570.06	41	273.488	0.866311	0.438594	39	37	273.488	0.866311	1411.53	0.319169	1685.02	0.47815	0.0776066	1542.6	1862.43	6845.95	1431.56	730.085	1049.02	1235.92	1349.7	756.415	1088.36	1390.21	1362.9
7	7	0	11	35	738	423	"[698,380,778,461]"	-2465	-577.35	42	383.529	0.898452	0.488382	40	38	383.529	0.898452	876.74	0.298015	1260.27	0.576158	0.175338	1613.58	1248.83	1140.49	1443.46	737.944	1007.42	1103.7	1355.01	750.137	1014.34	1103.33	1365.61
7	7	0	11	36	827	449	"[780,385,872,521]"	-2411.16	-593.17	43	439.087	0.943689	0.552704	41	39	439.087	0.943689	1878.93	0.334614	2318.02	0.516638	0.0978632	1682.8	1993	1140.56	1460.78	764.458	1085.95	1099.06	1363.47	791.305	1125.93	1100.8	1377.99
7	7	0	11	37	120	464	"[62,419,167,519]"	-2835.64	-602.14	45	289.26	0.9747	0.523661	42	40	289.26	0.9747	1263.85	0.248219	1553.11	0.368342	0.0686019	4187.82	2980.36	19347.6	1525.24	924.16	1137.76	1770.2	1353.49	1114.25	1229.95	2492.98	1377.77
7	7	0	11	38	270	472	"[235,416,339,505]"	-2739.12	-597.24	46	382.095	0.974524	0.8318	43	41	382.095	0.974524	1205.07	0.270666	1587.16	0.442723	0.106581	1466.74	1814.97	4945.35	1482.88	712.958	1025.16	1202.21	1346.46	734.627	1045.27	1262.65	1361.8
7	7	0	11	39	470	461	"[402,426,518,503]"	-2628.46	-599.24	47	202.876	0.842423	0.443042	44	42	202.876	0.842423	1477.48	0.280291	1680.36	0.38515	0.0465006	5042.21	5817.75	7046.39	1600.89	896.417	1246.22	1214.77	1359.02	1055.26	1449.73	1313.53	1395.63
7	7	0	11	40	674	494	"[622,439,719,563]"	-2504.28	-621.86	48	325.462	0.938096	0.559586	45	43	325.462	0.938096	2280.38	0.353685	2605.85	0.489074	0.0610838	1600.79	1937.66	5323.3	1622.24	714.879	1035.22	1170.18	1369.1	756.352	1091	1289.52	1422.68
7	7	0	11	41	325	487	"[254,455,361,566]"	-2721.4	-624.51	49	348.044	0.998078	0.675873	46	44	348.044	0.998078	1545.94	0.296045	1893.99	0.440501	0.0809475	1515.17	1856.59	4963.34	1465.95	731.829	1046.46	1201.49	1362.44	754.075	1077.44	1272.73	1381.6
7	7	0	11	42	750	492	"[717,462,805,534]"	-2453.02	-621.53	50	241.229	0.973006	0.636543	47	45	241.229	0.973006	1289.66	0.394795	1530.89	0.58816	0.0926789	1631.9	2012.64	3762.97	1526.63	731.213	1058.19	1151.3	1372.04	743.999	1084.91	1202.89	1405.37
7	7	0	11	43	1020	496	"[980,447,1069,537]"	-2294.78	-619.79	51	289.977	0.964065	0.693334	48	46	289.977	0.964065	972.443	0.268779	1262.42	0.435448	0.100022	2481.37	1033.16	1159.51	1562.14	762.901	982.553	1097.24	1376.84	814.114	989.987	1107.96	1409.98
7	7	0	11	44	902	494	"[859,453,959,546]"	-2362.57	-619.5	52	402.168	0.933128	0.564109	49	47	402.168	0.933128	1807.96	0.349184	2210.13	0.537308	0.0977717	1998.55	2386.01	7489.33	1518.67	776.859	1103.36	1251	1392.9	847.923	1197.74	1469.53	1444.57
7	7	0	11	45	225	529	"[174,491,253,564]"	-2774.48	-637.85	53	240.154	0.98394	0.603492	50	48	240.154	0.98394	686.768	0.259406	926.922	0.441993	0.114515	1186.26	1339.74	2099.72	1442.46	703.654	1003.66	1145.61	1335.02	707.097	1007.62	1156.21	1338.08
7	7	0	11	46	444	529	"[350,489,478,583]"	-2654.07	-639.36	54	196.424	0.849051	0.339746	51	49	196.424	0.849051	1172.45	0.258834	1368.88	0.368915	0.0529367	6393.53	6785.76	36565.8	1662.61	1114.86	1464.37	1700.68	1415.08	1270.52	1654.65	2371.05	1457.41
7	7	0	11	47	182	557	"[144,518,218,589]"	-2797.57	-655.22	55	268.47	0.944811	0.642345	52	50	268.47	0.944811	879.608	0.330752	1148.08	0.559489	0.130833	1149.12	1300.5	1813.09	1431.17	694.711	997.493	1128.66	1327.39	702.243	1000.96	1135.29	1338.7
7	7	0	11	48	854	557	"[795,526,897,591]"	-2399.43	-655.87	57	252.341	0.877144	0.480432	54	52	252.341	0.877144	1070.66	0.316789	1323	0.500413	0.0954459	1174.69	1484.59	3094.72	1466.32	693.026	1010.33	1144.03	1363.61	706.068	1027.98	1173.22	1388.54
7	7	0	11	49	323	597	"[277,570,386,635]"	-2710.91	-680.21	59	272.413	0.906724	0.571716	56	54	272.413	0.906724	1236.97	0.283459	1509.38	0.428571	0.0773484	1725.82	2137.64	3693	1477.61	723.687	1043	1157.66	1345.45	750.682	1070.36	1196.83	1375.93
7	7	0	11	50	221	588	"[160,560,277,628]"	-2776.11	-677.69	61	150.903	0.838486	0.633312	57	55	150.903	0.838486	1303.64	0.357927	1454.54	0.489568	0.0507905	839.743	1168.09	1591.43	1462.03	714.27	1028.48	1214.22	1360.26	708.934	1022.76	1202.09	1369.14
7	7	0	11	51	945	589	"[894,537,995,651]"	-2342.8	-674.17	62	161.297	0.833658	0.398055	58	56	161.297	0.833658	1421.21	0.277863	1582.51	0.369023	0.0376127	1597.06	1924	3757.4	1528.99	705.474	1023.14	1140.52	1367.98	757.151	1093.32	1271.76	1416.61
7	7	0	11	52	232	635	"[204,605,259,667]"	-2767.67	-702.81	64	236.211	0.97442	0.488801	60	57	236.211	0.97442	508.624	0.303683	744.835	0.595131	0.188735	1826.15	2246.73	4197.17	1487.66	766.366	1083.96	1264.8	1348.65	776.176	1088.88	1268.35	1358.3
7	7	0	11	53	872	639	"[825,599,918,675]"	-2385.78	-705.2	65	292.127	0.98033	0.862261	61	58	292.127	0.98033	931.223	0.266545	1223.35	0.436736	0.10429	2250.88	1044.41	1160.45	1537.27	739.506	982.529	1097.32	1382.4	770.851	989.643	1101.33	1419.57
7	7	0	11	54	1013	632	"[964,596,1076,674]"	-2298.74	-703.73	66	236.928	0.785231	0.428707	62	59	236.928	0.785231	1156.68	0.320823	1393.61	0.502891	0.0854967	1197.85	1217.87	1108.74	1479.81	733.586	1015.91	1094.69	1366.8	785.458	1044.01	1093.3	1393.57
7	7	0	11	55	800	653	"[721,624,850,687]"	-2432.03	-715.13	67	326.537	0.961748	0.691751	63	60	326.537	0.961748	1379.27	0.280849	1705.81	0.425512	0.0814544	1700.99	1424.9	1136.62	1483.62	715.177	1011.47	1099.83	1356.31	748.616	1037.04	1103	1387.02
7	7	0	11	56	135	679	"[86,647,177,707]"	-2825.88	-728.35	68	216.497	0.965856	0.660424	64	61	216.497	0.965856	767.775	0.307549	984.272	0.499843	0.109944	3742.46	4436.49	11732.4	1569.39	915.513	1230.33	1500.11	1376.2	1023.79	1317.3	1709.62	1409.58
7	7	0	11	57	985	704	"[938,669,1046,738]"	-2312.98	-744.05	70	298.221	0.861265	0.433289	66	63	298.221	0.861265	1212.24	0.234931	1510.46	0.364446	0.0719552	1403.32	1181.47	1112.81	1512.88	698.664	997.402	1091.89	1356.01	720.435	1003.39	1090.88	1372.89
7	7	0	11	58	311	686	"[218,651,361,737]"	-2735.29	-741.85	72	423.316	0.951708	0.600665	68	65	423.316	0.951708	1540.93	0.222971	1964.24	0.340199	0.0733167	2401.5	1961.45	1242.82	1456.85	791.812	1067.58	1125.15	1347.05	844.213	1098.69	1128.55	1361.67
7	7	0	11	59	584	730	"[534,669,677,773]"	-2546.92	-754.09	73	329.763	0.874977	0.460235	69	66	329.763	0.874977	2190.42	0.326185	2520.18	0.458621	0.0600102	1241.98	1227.3	1157.95	1499.35	709.539	1007.27	1131.78	1369.25	736.516	1025.59	1134.77	1401.16
7	7	0	11	60	775	720	"[731,694,813,754]"	-2445.46	-755.84	74	219.006	0.972444	0.64991	70	67	219.006	0.972444	758.097	0.32199	977.103	0.529781	0.118744	1537.71	1149.84	1153.26	1597.28	712.307	993.13	1103.71	1381.93	725.366	1000.39	1107.09	1406.8
7	7	0	11	61	481	731	"[426,687,542,770]"	-2614.3	-758.18	75	305.031	0.93501	0.475601	71	68	305.031	0.93501	1611.54	0.271694	1916.57	0.38996	0.0620639	2740.75	1344.95	1222.45	1536.89	778.125	1014.46	1140.65	1374.65	867.923	1036.29	1146.6	1412.05
7	7	0	11	62	384	724	"[340,694,423,758]"	-2677.87	-756.39	76	348.761	0.9767	0.659271	72	69	348.761	0.9767	789.998	0.284498	1138.76	0.532648	0.163131	3448.38	2545.47	1197.11	1567.56	849.239	1107.52	1123.63	1382.85	882.999	1129.58	1125.11	1400.4
7	7	0	11	63	70	741	"[47,692,90,795]"	-2865.54	-767.44	77	276.714	0.949712	0.630286	73	70	276.714	0.949712	661.319	0.330592	938.033	0.628562	0.185422	3535.49	3440.77	7400.85	1522.08	986.241	1244.46	1398.31	1375.9	1049.11	1281.57	1473.5	1394.74
7	7	0	11	64	851	729	"[766,680,892,809]"	-2407.85	-773.6	78	323.67	0.884332	0.381454	74	71	323.67	0.884332	1641.29	0.215151	1964.96	0.303045	0.0499179	1690.85	2057.04	2628.98	1511.6	721.382	1042.12	1116.51	1351.41	758.074	1092.35	1160.4	1387.1
7	7	0	11	65	690	770	"[647,692,748,846]"	-2491.46	-790.36	79	429.051	0.931092	0.547503	75	72	429.051	0.931092	1501.14	0.232476	1930.19	0.364084	0.0809301	4198.01	1726.04	1196.39	1466.62	878.832	1053.44	1107.04	1353.18	981.454	1094.4	1111.82	1372.1
7	7	0	11	66	275	752	"[221,724,327,778]"	-2740.36	-772.97	80	373.134	0.950912	0.599244	76	73	373.134	0.950912	825.484	0.253211	1198.62	0.473382	0.147366	1925.32	1067.94	1219.78	1453.9	783.165	996.566	1130.69	1356.08	806.618	999.017	1137.3	1369.36
7	7	0	11	67	623	780	"[554,699,694,823]"	-2529.97	-784.54	81	448.048	0.954809	0.601332	77	74	448.048	0.954809	1942.38	0.289144	2390.43	0.435111	0.0815547	3360.72	1486.56	1226.84	1465.4	847.33	1047.1	1125.37	1367.24	912.262	1071.96	1126.62	1391.8
7	7	0	11	68	947	775	"[906,739,990,821]"	-2340.7	-789.98	82	339.8	0.940614	0.538567	78	75	339.8	0.940614	982.121	0.293132	1321.92	0.507268	0.130393	1467.16	1854.76	2152.04	1513.6	728.626	1059.9	1126.32	1399.63	742.556	1085.73	1142.96	1432.36
7	7	0	11	69	167	774	"[127,746,209,838]"	-2802.72	-793.12	84	267.753	0.993406	0.691466	80	77	267.753	0.993406	866.704	0.329598	1134.46	0.529295	0.124924	1595.75	1997.96	2881.82	1444.75	734.469	1044.36	1136.78	1346.52	761.763	1069.54	1161.08	1361.85
7	7	0	11	70	310	783	"[221,752,347,812]"	-2731.54	-794.07	85	374.568	0.886061	0.504997	81	78	374.568	0.886061	1008.65	0.24443	1383.21	0.43184	0.11694	1814.71	1020.47	1221.74	1443.64	805.898	985.67	1128.57	1346.96	843.002	990.764	1134.86	1359.7
7	7	0	11	71	436	788	"[369,746,483,826]"	-2649.54	-792.12	86	263.094	0.970425	0.712414	82	79	263.094	0.970425	1445.58	0.316149	1708.68	0.453431	0.0698171	1433.51	1770.55	1944.97	1502.78	703.984	1023.25	1139.29	1352.6	717.408	1038.65	1151.46	1369.94
7	7	0	11	72	506	826	"[452,784,540,865]"	-2605.47	-818.98	87	396.074	0.915546	0.598907	83	80	396.074	0.915546	795.375	0.222743	1191.45	0.435157	0.144659	2385.95	1117.94	1209.89	1526.01	782.389	1002.08	1142.33	1387.64	794.876	1004.42	1146.76	1401.51
7	7	0	11	73	857	830	"[816,791,900,886]"	-2394.11	-824.87	88	280.299	0.956912	0.560628	84	81	280.299	0.956912	910.792	0.242877	1191.09	0.393856	0.092686	1278.97	1242.08	1726.66	1473.37	694.139	987.782	1107.03	1354.7	708.606	1000.25	1117.84	1375.15
7	7	0	11	74	1012	831	"[978,792,1049,863]"	-2300.33	-820.23	89	234.419	0.931034	0.468521	85	82	234.419	0.931034	664.186	0.252731	898.605	0.438277	0.114333	1423.61	1791.23	3042.97	1479.49	711.653	1044.9	1150.76	1372.28	720.644	1059.91	1162.46	1386.85
7	7	0	11	75	105	837	"[75,759,143,889]"	-2840.97	-816.62	90	339.441	0.972447	0.646956	86	83	339.441	0.972447	960.256	0.250806	1299.7	0.421276	0.110024	1143.97	1474.47	1692.4	1398.73	715.032	1013.9	1124.15	1340.67	732.9	1029.05	1140.4	1348.47
7	7	0	11	76	398	846	"[347,775,436,889]"	-2673.38	-824.47	92	305.389	0.958116	0.645287	87	84	305.389	0.958116	1283.57	0.255652	1588.96	0.383272	0.073663	1279.46	1663.09	2165.45	1469.79	703.676	1018.8	1142.4	1353.36	719.173	1039.38	1162.72	1369.4
7	7	0	11	77	605	830	"[570,805,663,879]"	-2535.8	-825.4	93	290.335	0.897608	0.405499	88	85	290.335	0.897608	787.847	0.257366	1078.18	0.456979	0.123056	2694.49	1744.86	4677.1	1479.73	801.512	1041.38	1201.36	1361.87	804.804	1050.37	1219.99	1369.63
7	7	0	11	78	162	858	"[138,817,182,897]"	-2810.14	-835.33	94	273.847	0.943916	0.572598	89	86	273.847	0.943916	429.409	0.236345	703.256	0.51011	0.198636	1189.35	1517.59	1815.63	1444.8	725.831	1026.27	1138.27	1408.39	724.696	1025.7	1137.96	1439.34
7	7	0	11	79	595	889	"[527,775,618,920]"	-2560.71	-836.72	95	223.307	0.892451	0.429914	90	87	223.307	0.892451	1400.42	0.238269	1623.73	0.328356	0.045158	2816.39	2133.86	3609.09	1549.79	774.137	1049.04	1162.94	1356	829.028	1094.07	1215.04	1388.16
7	7	0	11	80	736	858	"[711,828,765,927]"	-2464.85	-845.07	96	261.302	0.966543	0.64964	91	88	261.302	0.966543	849.14	0.30006	1110.44	0.498381	0.117276	1050.85	1214.77	2081.7	1456.65	686.941	986.329	1113.38	1353.3	691.081	990.642	1121.01	1368.69
7	7	0	11	81	314	871	"[263,814,376,908]"	-2716.58	-840.63	97	251.265	0.944533	0.687118	92	89	251.265	0.944533	1848.82	0.295367	2100.09	0.397244	0.0475282	1330.46	1431.92	1311.25	1499.98	744.84	1024.26	1183.26	1358.58	784.011	1052.88	1174.23	1384.2
7	7	0	11	82	910	876	"[869,825,933,920]"	-2365.75	-849.22	98	254.85	0.820711	0.352261	93	90	254.85	0.820711	822.974	0.329176	1077.82	0.572795	0.135436	2182.06	1719.47	1279.55	1511.07	745.508	1033.79	1091.7	1364.08	763.935	1049.67	1096.29	1375.15
7	7	0	11	83	217	871	"[185,836,248,905]"	-2777.25	-845.71	99	279.94	0.956194	0.594791	94	91	279.94	0.956194	650.207	0.344584	930.148	0.663948	0.199824	1338.87	1323.91	1452.8	1498.62	762.921	1021	1117.28	1356.33	786.891	1036.15	1128.69	1376.88
7	7	0	11	84	862	884	"[836,856,890,911]"	-2389.3	-852.16	100	235.852	0.9098	0.482482	95	92	235.852	0.9098	431.56	0.327476	667.412	0.728806	0.257548	907.85	1194.2	2287.85	1452.4	694.551	1005.58	1169.11	1365.2	691.09	1002.61	1151.78	1366.95
7	7	0	11	85	965	882	"[932,858,992,926]"	-2329.97	-856.66	101	327.971	0.881616	0.595864	96	93	327.971	0.881616	624.041	0.303134	952.012	0.650027	0.223936	1534.38	1020.43	1152.74	1617.6	955.118	982.543	1092.71	1395.14	1010.67	985.633	1094.9	1409.84
7	7	0	11	86	682	887	"[636,836,724,938]"	-2496.99	-855.2	102	326.179	0.898169	0.536242	97	94	326.179	0.898169	1444.51	0.32267	1770.69	0.499278	0.0919722	3109.74	1768.98	1168.95	1500.85	770.626	1031.38	1100.62	1347.88	812.766	1046.48	1097.77	1368.99
