target_gene_name,interactor_gene_name,target_ensg_id,interactor_ensg_id,interactor_uniprot_ids,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry,category
TOP2A,SRP72,ENSG00000131747,ENSG00000174780,O76094;O76094-2;D6RDY6;R4GNC1,2.7358867795287,1.93969570287017,0.0029061896475864,0.917339322751189,other
TOP2A,SSR3,ENSG00000131747,ENSG00000114850,C9JA28;Q9UNL2;Q9UNL2-2,4.67269009179492,2.6634348987572,0.00538037253758391,0.994231873587492,other
TOP2A,STAU1,ENSG00000131747,ENSG00000124214,O95793-2;O95793;O95793-3;A0A087X1A5;Q5JW30;Q5JW28,3.78313746853795,2.89023025033327,0.00193804991478662,0.693940463814735,other
TOP2A,TOP2B,ENSG00000131747,"",Q02880;H7BZ82,25.3476181808597,8.16933213497151,0.234851618860243,0.339860018699043,other
TOP2A,UBA52,ENSG00000131747,"",A0A2R8Y422;M0R1M6;M0R2S1,2.63684132926034,2.87943857844355,0.00553521929280482,41.2390067522507,other
TOP2A,UBE3B,ENSG00000131747,ENSG00000151148,F5H5T5;Q7Z3V4;Q7Z3V4-2;F5H6D6;Q7Z3V4-3,2.50421316975987,2.02909568853878,0.00719866235113088,0.00346055522781098,other
TOP2A,VAC14,ENSG00000131747,ENSG00000103043,Q08AM6;H3BN23;H3BUU8;Q08AM6-2,2.49391819451174,2.19377276142052,0.000449940372279539,0.0816277383466446,other
TOP2A,XRCC5,ENSG00000131747,ENSG00000079246,P13010;C9JZ81,5.14960908256913,2.81867804015648,0.0203616287982053,4.27521622433815,other
TOP2A,XRCC6,ENSG00000131747,ENSG00000196419,P12956;B1AHC9;P12956-2,4.78795077988992,2.41052739107599,0.021326962713014,5.13184346472978,other
TOP2A,YTHDF3,ENSG00000131747,ENSG00000185728,A0A024R7W5;A0A087X0Q1;A0A087WY31;Q7Z739,4.43215036470115,2.38790733374554,0.000305748050216468,0.909888822589986,other
TOP2A,ZNF451,ENSG00000131747,ENSG00000112200,E9PH99;Q9Y4E5-2;Q9Y4E5;D6RIA1,28.0408264983233,8.96585047623215,0.0420232315656028,0.0207914650228754,other
